Data: torch.Size([1, 1, 1000, 1000, 1000]) from full extents (1000, 1000, 1000). IO time loading data:  4.4839
APMGSRN(
  (encoder): APMG_encoder()
  (decoder): Network(n_input_dims=32, n_output_dims=1, seed=1337, dtype=torch.float16, hyperparams={'encoding': {'offset': 0.0, 'otype': 'Identity', 'scale': 1.0}, 'network': {'activation': 'ReLU', 'n_hidden_layers': 2, 'n_neurons': 64, 'otype': 'FullyFusedMLP', 'output_activation': 'None'}, 'otype': 'NetworkWithInputEncoding'})
)
Training on cuda:0 C:\Users\Sky\Documents\GitHub\AMGSRN\Code\..\SavedModels\temp
Iteration 0/50000, Fitting loss:  0.0460840 
Iteration 2900/50000, Fitting loss:  0.0003504 Grid loss:  0.0000193 
Iteration 2950/50000, Fitting loss:  0.0004105 Grid loss:  0.0000178 
Iteration 3000/50000, Fitting loss:  0.0003247 Grid loss:  0.0000178 
Iteration 3050/50000, Fitting loss:  0.0002418 Grid loss:  0.0000175 
Iteration 3100/50000, Fitting loss:  0.0002492 Grid loss:  0.0000173 
Iteration 3150/50000, Fitting loss:  0.0003198 Grid loss:  0.0000172 
Iteration 3200/50000, Fitting loss:  0.0003170 Grid loss:  0.0000165 
Iteration 3250/50000, Fitting loss:  0.0003409 Grid loss:  0.0000172 
Iteration 3300/50000, Fitting loss:  0.0002563 Grid loss:  0.0000173 
Iteration 3350/50000, Fitting loss:  0.0002590 Grid loss:  0.0000184 
Iteration 3400/50000, Fitting loss:  0.0006014 Grid loss:  0.0000192 
Iteration 3450/50000, Fitting loss:  0.0004003 Grid loss:  0.0000173 
Iteration 3500/50000, Fitting loss:  0.0003306 Grid loss:  0.0000171 
Iteration 3550/50000, Fitting loss:  0.0002775 Grid loss:  0.0000162 
Iteration 3600/50000, Fitting loss:  0.0004642 Grid loss:  0.0000167 
Iteration 3650/50000, Fitting loss:  0.0002827 Grid loss:  0.0000165 
Iteration 3700/50000, Fitting loss:  0.0003593 Grid loss:  0.0000168 
Iteration 3750/50000, Fitting loss:  0.0003782 Grid loss:  0.0000160 
Iteration 3800/50000, Fitting loss:  0.0003028 Grid loss:  0.0000164 
Iteration 3850/50000, Fitting loss:  0.0002939 Grid loss:  0.0000162 
Iteration 3900/50000, Fitting loss:  0.0002975 Grid loss:  0.0000162 
Iteration 3950/50000, Fitting loss:  0.0004400 Grid loss:  0.0000170 
Iteration 4000/50000, Fitting loss:  0.0003190 Grid loss:  0.0000160 
Iteration 4050/50000, Fitting loss:  0.0002963 Grid loss:  0.0000159 
Iteration 4100/50000, Fitting loss:  0.0002794 Grid loss:  0.0000163 
Iteration 4150/50000, Fitting loss:  0.0003830 Grid loss:  0.0000181 
Iteration 4200/50000, Fitting loss:  0.0002876 Grid loss:  0.0000164 
Iteration 4250/50000, Fitting loss:  0.0004853 Grid loss:  0.0000181 
Iteration 4300/50000, Fitting loss:  0.0004197 Grid loss:  0.0000165 
Iteration 4350/50000, Fitting loss:  0.0004044 Grid loss:  0.0000161 
Iteration 4400/50000, Fitting loss:  0.0003401 Grid loss:  0.0000160 
Iteration 4450/50000, Fitting loss:  0.0003467 Grid loss:  0.0000160 
Iteration 4500/50000, Fitting loss:  0.0003018 Grid loss:  0.0000157 
Iteration 4550/50000, Fitting loss:  0.0003257 Grid loss:  0.0000159 
Iteration 4600/50000, Fitting loss:  0.0004148 Grid loss:  0.0000155 
Iteration 4650/50000, Fitting loss:  0.0002913 Grid loss:  0.0000155 
Iteration 4700/50000, Fitting loss:  0.0003509 Grid loss:  0.0000147 
Iteration 4750/50000, Fitting loss:  0.0003122 Grid loss:  0.0000151 
Iteration 4800/50000, Fitting loss:  0.0003073 Grid loss:  0.0000152 
Iteration 4850/50000, Fitting loss:  0.0003146 Grid loss:  0.0000150 
Iteration 4900/50000, Fitting loss:  0.0003051 Grid loss:  0.0000146 
Iteration 4950/50000, Fitting loss:  0.0003247 Grid loss:  0.0000143 
Iteration 5000/50000, Fitting loss:  0.0002931 Grid loss:  0.0000147 
Iteration 5050/50000, Fitting loss:  0.0002640 Grid loss:  0.0000151 
Iteration 5100/50000, Fitting loss:  0.0003960 Grid loss:  0.0000141 
Iteration 5150/50000, Fitting loss:  0.0002735 Grid loss:  0.0000136 
Iteration 5200/50000, Fitting loss:  0.0002527 Grid loss:  0.0000142 
Iteration 5250/50000, Fitting loss:  0.0003967 Grid loss:  0.0000144 
Iteration 5300/50000, Fitting loss:  0.0002857 Grid loss:  0.0000142 
Iteration 5350/50000, Fitting loss:  0.0002453 Grid loss:  0.0000138 
Iteration 5400/50000, Fitting loss:  0.0002689 Grid loss:  0.0000146 
Iteration 5450/50000, Fitting loss:  0.0002524 Grid loss:  0.0000146 
Iteration 5500/50000, Fitting loss:  0.0003036 Grid loss:  0.0000138 
Iteration 5550/50000, Fitting loss:  0.0002973 Grid loss:  0.0000148 
Iteration 5600/50000, Fitting loss:  0.0002756 Grid loss:  0.0000141 
Epoch 05117: reducing learning rate of group 0 to 5.0000e-04.
Epoch 05117: reducing learning rate of group 1 to 5.0000e-04.
Epoch 05117: reducing learning rate of group 2 to 5.0000e-04.
Iteration 5650/50000, Fitting loss:  0.0002294 Grid loss:  0.0000139 
Iteration 5700/50000, Fitting loss:  0.0002352 Grid loss:  0.0000139 
Iteration 5750/50000, Fitting loss:  0.0002470 Grid loss:  0.0000136 
Iteration 5800/50000, Fitting loss:  0.0002376 Grid loss:  0.0000139 
Iteration 5850/50000, Fitting loss:  0.0002165 Grid loss:  0.0000144 
Iteration 5900/50000, Fitting loss:  0.0002701 Grid loss:  0.0000131 
Iteration 5950/50000, Fitting loss:  0.0001952 Grid loss:  0.0000139 
Iteration 6000/50000, Fitting loss:  0.0002867 Grid loss:  0.0000152 
Iteration 6050/50000, Fitting loss:  0.0002068 Grid loss:  0.0000137 
Iteration 6100/50000, Fitting loss:  0.0001780 Grid loss:  0.0000140 
Iteration 6150/50000, Fitting loss:  0.0001934 Grid loss:  0.0000142 
Iteration 6200/50000, Fitting loss:  0.0001777 Grid loss:  0.0000135 
Iteration 6250/50000, Fitting loss:  0.0002329 Grid loss:  0.0000132 
Iteration 6300/50000, Fitting loss:  0.0002239 Grid loss:  0.0000135 
Iteration 6350/50000, Fitting loss:  0.0001958 Grid loss:  0.0000141 
Epoch 05868: reducing learning rate of group 0 to 2.5000e-04.
Epoch 05868: reducing learning rate of group 1 to 2.5000e-04.
Epoch 05868: reducing learning rate of group 2 to 2.5000e-04.
Iteration 6400/50000, Fitting loss:  0.0002151 Grid loss:  0.0000135 
Iteration 6450/50000, Fitting loss:  0.0001722 Grid loss:  0.0000140 
Iteration 6500/50000, Fitting loss:  0.0001589 Grid loss:  0.0000135 
Iteration 6550/50000, Fitting loss:  0.0001597 Grid loss:  0.0000141 
Iteration 6600/50000, Fitting loss:  0.0001698 Grid loss:  0.0000147 
Iteration 6650/50000, Fitting loss:  0.0001588 Grid loss:  0.0000136 
Iteration 6700/50000, Fitting loss:  0.0001752 Grid loss:  0.0000134 
Iteration 6750/50000, Fitting loss:  0.0001762 Grid loss:  0.0000141 
Iteration 6800/50000, Fitting loss:  0.0001707 Grid loss:  0.0000141 
Iteration 6850/50000, Fitting loss:  0.0002058 Grid loss:  0.0000139 
Iteration 6900/50000, Fitting loss:  0.0001580 Grid loss:  0.0000139 
Iteration 6950/50000, Fitting loss:  0.0001377 Grid loss:  0.0000140 
Iteration 7000/50000, Fitting loss:  0.0002026 Grid loss:  0.0000144 
Iteration 7050/50000, Fitting loss:  0.0001527 Grid loss:  0.0000145 
Iteration 7100/50000, Fitting loss:  0.0001419 Grid loss:  0.0000136 
Epoch 06619: reducing learning rate of group 0 to 1.2500e-04.
Epoch 06619: reducing learning rate of group 1 to 1.2500e-04.
Epoch 06619: reducing learning rate of group 2 to 1.2500e-04.
Iteration 7150/50000, Fitting loss:  0.0001414 Grid loss:  0.0000143 
Iteration 7200/50000, Fitting loss:  0.0001469 Grid loss:  0.0000141 
Iteration 7250/50000, Fitting loss:  0.0001275 Grid loss:  0.0000144 
Iteration 7300/50000, Fitting loss:  0.0001260 Grid loss:  0.0000141 
Iteration 7350/50000, Fitting loss:  0.0001288 Grid loss:  0.0000148 
Iteration 7400/50000, Fitting loss:  0.0001353 Grid loss:  0.0000145 
Iteration 7450/50000, Fitting loss:  0.0001132 Grid loss:  0.0000142 
Iteration 7500/50000, Fitting loss:  0.0001112 Grid loss:  0.0000148 
Iteration 7550/50000, Fitting loss:  0.0001143 Grid loss:  0.0000143 
Iteration 7600/50000, Fitting loss:  0.0001293 Grid loss:  0.0000144 
Iteration 7650/50000, Fitting loss:  0.0001204 Grid loss:  0.0000150 
Iteration 7700/50000, Fitting loss:  0.0001179 Grid loss:  0.0000147 
Iteration 7750/50000, Fitting loss:  0.0001211 Grid loss:  0.0000148 
Iteration 7800/50000, Fitting loss:  0.0001074 Grid loss:  0.0000145 
Iteration 7850/50000, Fitting loss:  0.0001058 Grid loss:  0.0000145 
Epoch 07370: reducing learning rate of group 0 to 6.2500e-05.
Epoch 07370: reducing learning rate of group 1 to 6.2500e-05.
Epoch 07370: reducing learning rate of group 2 to 6.2500e-05.
Iteration 7900/50000, Fitting loss:  0.0001177 Grid loss:  0.0000145 
Iteration 7950/50000, Fitting loss:  0.0001107 Grid loss:  0.0000147 
Iteration 8000/50000, Fitting loss:  0.0001114 Grid loss:  0.0000144 
Iteration 8050/50000, Fitting loss:  0.0001134 Grid loss:  0.0000142 
Iteration 8100/50000, Fitting loss:  0.0001127 Grid loss:  0.0000139 
Iteration 8150/50000, Fitting loss:  0.0001042 Grid loss:  0.0000147 
Iteration 8200/50000, Fitting loss:  0.0000994 Grid loss:  0.0000148 
Iteration 8250/50000, Fitting loss:  0.0001114 Grid loss:  0.0000137 
Iteration 8300/50000, Fitting loss:  0.0001052 Grid loss:  0.0000147 
Iteration 8350/50000, Fitting loss:  0.0001175 Grid loss:  0.0000142 
Iteration 8400/50000, Fitting loss:  0.0001135 Grid loss:  0.0000140 
Iteration 8450/50000, Fitting loss:  0.0001109 Grid loss:  0.0000143 
Iteration 8500/50000, Fitting loss:  0.0000983 Grid loss:  0.0000142 
Iteration 8550/50000, Fitting loss:  0.0000993 Grid loss:  0.0000148 
Iteration 8600/50000, Fitting loss:  0.0001027 Grid loss:  0.0000146 
Epoch 08121: reducing learning rate of group 0 to 3.1250e-05.
Epoch 08121: reducing learning rate of group 1 to 3.1250e-05.
Epoch 08121: reducing learning rate of group 2 to 3.1250e-05.
Iteration 8650/50000, Fitting loss:  0.0000870 Grid loss:  0.0000148 
Iteration 8700/50000, Fitting loss:  0.0000904 Grid loss:  0.0000146 
Iteration 8750/50000, Fitting loss:  0.0000896 Grid loss:  0.0000150 
Iteration 8800/50000, Fitting loss:  0.0000860 Grid loss:  0.0000145 
Iteration 8850/50000, Fitting loss:  0.0000912 Grid loss:  0.0000143 
Iteration 8900/50000, Fitting loss:  0.0000917 Grid loss:  0.0000141 
Iteration 8950/50000, Fitting loss:  0.0000874 Grid loss:  0.0000143 
Iteration 9000/50000, Fitting loss:  0.0000941 Grid loss:  0.0000147 
Iteration 9050/50000, Fitting loss:  0.0000970 Grid loss:  0.0000144 
Iteration 9100/50000, Fitting loss:  0.0000836 Grid loss:  0.0000147 
Iteration 9150/50000, Fitting loss:  0.0001083 Grid loss:  0.0000148 
Iteration 9200/50000, Fitting loss:  0.0000772 Grid loss:  0.0000144 
Iteration 9250/50000, Fitting loss:  0.0000928 Grid loss:  0.0000145 
Iteration 9300/50000, Fitting loss:  0.0000951 Grid loss:  0.0000141 
Iteration 9350/50000, Fitting loss:  0.0000861 Grid loss:  0.0000149 
Epoch 08872: reducing learning rate of group 0 to 1.5625e-05.
Epoch 08872: reducing learning rate of group 1 to 1.5625e-05.
Epoch 08872: reducing learning rate of group 2 to 1.5625e-05.
Grid has converged. Setting early stopping flag.
Iteration 9400/50000, Fitting loss:  0.0000826 
Iteration 9450/50000, Fitting loss:  0.0000868 
Iteration 9500/50000, Fitting loss:  0.0000800 
Iteration 9550/50000, Fitting loss:  0.0000715 
Iteration 9600/50000, Fitting loss:  0.0000829 
Iteration 9650/50000, Fitting loss:  0.0000804 
Iteration 9700/50000, Fitting loss:  0.0000809 
Iteration 9750/50000, Fitting loss:  0.0000805 
Iteration 9800/50000, Fitting loss:  0.0000672 
Iteration 9850/50000, Fitting loss:  0.0000705 
Iteration 9900/50000, Fitting loss:  0.0000708 
Iteration 9950/50000, Fitting loss:  0.0000752 
Iteration 10000/50000, Fitting loss:  0.0000756 
Iteration 10050/50000, Fitting loss:  0.0000691 
Iteration 10100/50000, Fitting loss:  0.0000774 
Iteration 10150/50000, Fitting loss:  0.0000685 
Iteration 10200/50000, Fitting loss:  0.0000664 
Iteration 10250/50000, Fitting loss:  0.0000672 
Iteration 10300/50000, Fitting loss:  0.0000711 
Iteration 10350/50000, Fitting loss:  0.0000702 
Iteration 10400/50000, Fitting loss:  0.0000676 
Iteration 10450/50000, Fitting loss:  0.0000713 
Iteration 10500/50000, Fitting loss:  0.0000625 
Iteration 10550/50000, Fitting loss:  0.0000642 
Iteration 10600/50000, Fitting loss:  0.0000651 
Iteration 10650/50000, Fitting loss:  0.0000685 
Iteration 10700/50000, Fitting loss:  0.0000696 
Iteration 10750/50000, Fitting loss:  0.0000779 
Iteration 10800/50000, Fitting loss:  0.0000658 
Iteration 10850/50000, Fitting loss:  0.0000591 
Iteration 10900/50000, Fitting loss:  0.0000590 
Iteration 10950/50000, Fitting loss:  0.0000639 
Iteration 11000/50000, Fitting loss:  0.0000650 
Iteration 11050/50000, Fitting loss:  0.0000646 
Iteration 11100/50000, Fitting loss:  0.0000656 
Iteration 11150/50000, Fitting loss:  0.0000604 
Iteration 11200/50000, Fitting loss:  0.0000636 
Iteration 11250/50000, Fitting loss:  0.0000551 
Iteration 11300/50000, Fitting loss:  0.0000629 
Iteration 11350/50000, Fitting loss:  0.0000585 
Iteration 11400/50000, Fitting loss:  0.0000644 
Iteration 11450/50000, Fitting loss:  0.0000600 
Iteration 11500/50000, Fitting loss:  0.0000640 
Iteration 11550/50000, Fitting loss:  0.0000654 
Iteration 11600/50000, Fitting loss:  0.0000602 
Iteration 11650/50000, Fitting loss:  0.0000611 
Iteration 11700/50000, Fitting loss:  0.0000596 
Iteration 11750/50000, Fitting loss:  0.0000676 
Iteration 11800/50000, Fitting loss:  0.0000580 
Iteration 11850/50000, Fitting loss:  0.0000618 
Iteration 11900/50000, Fitting loss:  0.0000541 
Iteration 11950/50000, Fitting loss:  0.0000584 
Iteration 12000/50000, Fitting loss:  0.0000577 
Iteration 12050/50000, Fitting loss:  0.0000541 
Iteration 12100/50000, Fitting loss:  0.0000616 
Iteration 12150/50000, Fitting loss:  0.0000532 
Iteration 12200/50000, Fitting loss:  0.0000568 
Iteration 12250/50000, Fitting loss:  0.0000584 
Iteration 12300/50000, Fitting loss:  0.0000535 
Iteration 12350/50000, Fitting loss:  0.0000545 
Iteration 12400/50000, Fitting loss:  0.0000582 
Iteration 12450/50000, Fitting loss:  0.0000532 
Iteration 12500/50000, Fitting loss:  0.0000628 
Iteration 12550/50000, Fitting loss:  0.0000569 
Iteration 12600/50000, Fitting loss:  0.0000552 
Iteration 12650/50000, Fitting loss:  0.0000639 
Iteration 12700/50000, Fitting loss:  0.0000574 
Iteration 12750/50000, Fitting loss:  0.0000549 
Iteration 12800/50000, Fitting loss:  0.0000538 
Iteration 12850/50000, Fitting loss:  0.0000590 
Iteration 12900/50000, Fitting loss:  0.0000525 
Iteration 12950/50000, Fitting loss:  0.0000527 
Iteration 13000/50000, Fitting loss:  0.0000568 
Iteration 13050/50000, Fitting loss:  0.0000532 
Iteration 13100/50000, Fitting loss:  0.0000566 
Iteration 13150/50000, Fitting loss:  0.0000504 
Iteration 13200/50000, Fitting loss:  0.0000504 
Iteration 13250/50000, Fitting loss:  0.0000549 
Iteration 13300/50000, Fitting loss:  0.0000602 
Iteration 13350/50000, Fitting loss:  0.0000510 
Iteration 13400/50000, Fitting loss:  0.0000542 
Iteration 13450/50000, Fitting loss:  0.0000485 
Iteration 13500/50000, Fitting loss:  0.0000495 
Iteration 13550/50000, Fitting loss:  0.0000555 
Iteration 13600/50000, Fitting loss:  0.0000524 
Iteration 13650/50000, Fitting loss:  0.0000525 
Iteration 13700/50000, Fitting loss:  0.0000545 
Iteration 13750/50000, Fitting loss:  0.0000491 
Iteration 13800/50000, Fitting loss:  0.0000495 
Iteration 13850/50000, Fitting loss:  0.0000513 
Iteration 13900/50000, Fitting loss:  0.0000509 
Iteration 13950/50000, Fitting loss:  0.0000528 
Iteration 14000/50000, Fitting loss:  0.0000521 
Iteration 14050/50000, Fitting loss:  0.0000492 
Iteration 14100/50000, Fitting loss:  0.0000520 
Iteration 14150/50000, Fitting loss:  0.0000508 
Iteration 14200/50000, Fitting loss:  0.0000527 
Iteration 14250/50000, Fitting loss:  0.0000491 
Iteration 14300/50000, Fitting loss:  0.0000479 
Iteration 14350/50000, Fitting loss:  0.0000490 
Iteration 14400/50000, Fitting loss:  0.0000526 
Iteration 14450/50000, Fitting loss:  0.0000552 
Iteration 14500/50000, Fitting loss:  0.0000493 
Iteration 14550/50000, Fitting loss:  0.0000501 
Iteration 14600/50000, Fitting loss:  0.0000460 
Iteration 14650/50000, Fitting loss:  0.0000489 
Iteration 14700/50000, Fitting loss:  0.0000519 
Iteration 14750/50000, Fitting loss:  0.0000490 
Iteration 14800/50000, Fitting loss:  0.0000672 
Iteration 14850/50000, Fitting loss:  0.0000488 
Iteration 14900/50000, Fitting loss:  0.0000474 
Iteration 14950/50000, Fitting loss:  0.0000556 
Iteration 15000/50000, Fitting loss:  0.0000509 
Iteration 15050/50000, Fitting loss:  0.0000651 
Iteration 15100/50000, Fitting loss:  0.0000452 
Iteration 15150/50000, Fitting loss:  0.0000492 
Iteration 15200/50000, Fitting loss:  0.0000502 
Iteration 15250/50000, Fitting loss:  0.0000498 
Iteration 15300/50000, Fitting loss:  0.0000469 
Iteration 15350/50000, Fitting loss:  0.0000479 
Iteration 15400/50000, Fitting loss:  0.0000732 
Iteration 15450/50000, Fitting loss:  0.0000456 
Iteration 15500/50000, Fitting loss:  0.0000455 
Iteration 15550/50000, Fitting loss:  0.0000466 
Iteration 15600/50000, Fitting loss:  0.0000529 
Iteration 15650/50000, Fitting loss:  0.0000485 
Iteration 15700/50000, Fitting loss:  0.0000496 
Iteration 15750/50000, Fitting loss:  0.0000453 
Iteration 15800/50000, Fitting loss:  0.0000481 
Iteration 15850/50000, Fitting loss:  0.0000598 
Iteration 15900/50000, Fitting loss:  0.0000481 
Iteration 15950/50000, Fitting loss:  0.0000486 
Iteration 16000/50000, Fitting loss:  0.0000508 
Iteration 16050/50000, Fitting loss:  0.0000475 
Iteration 16100/50000, Fitting loss:  0.0000450 
Iteration 16150/50000, Fitting loss:  0.0000466 
Iteration 16200/50000, Fitting loss:  0.0000474 
Iteration 16250/50000, Fitting loss:  0.0000463 
Iteration 16300/50000, Fitting loss:  0.0000477 
Iteration 16350/50000, Fitting loss:  0.0000433 
Iteration 16400/50000, Fitting loss:  0.0000476 
Iteration 16450/50000, Fitting loss:  0.0000443 
Iteration 16500/50000, Fitting loss:  0.0000482 
Iteration 16550/50000, Fitting loss:  0.0000435 
Iteration 16600/50000, Fitting loss:  0.0000453 
Iteration 16650/50000, Fitting loss:  0.0000479 
Iteration 16700/50000, Fitting loss:  0.0000600 
Iteration 16750/50000, Fitting loss:  0.0000444 
Iteration 16800/50000, Fitting loss:  0.0000491 
Iteration 16850/50000, Fitting loss:  0.0000433 
Iteration 16900/50000, Fitting loss:  0.0000430 
Iteration 16950/50000, Fitting loss:  0.0000408 
Iteration 17000/50000, Fitting loss:  0.0000439 
Iteration 17050/50000, Fitting loss:  0.0000449 
Iteration 17100/50000, Fitting loss:  0.0000438 
Iteration 17150/50000, Fitting loss:  0.0000452 
Iteration 17200/50000, Fitting loss:  0.0000444 
Iteration 17250/50000, Fitting loss:  0.0000474 
Iteration 17300/50000, Fitting loss:  0.0000470 
Iteration 17350/50000, Fitting loss:  0.0000404 
Iteration 17400/50000, Fitting loss:  0.0000495 
Iteration 17450/50000, Fitting loss:  0.0000416 
Iteration 17500/50000, Fitting loss:  0.0000461 
Iteration 17550/50000, Fitting loss:  0.0000429 
Iteration 17600/50000, Fitting loss:  0.0000445 
Iteration 17650/50000, Fitting loss:  0.0000444 
Iteration 17700/50000, Fitting loss:  0.0000454 
Iteration 17750/50000, Fitting loss:  0.0000439 
Iteration 17800/50000, Fitting loss:  0.0000417 
Iteration 17850/50000, Fitting loss:  0.0000525 
Iteration 17900/50000, Fitting loss:  0.0000424 
Iteration 17950/50000, Fitting loss:  0.0000513 
Iteration 18000/50000, Fitting loss:  0.0000408 
Iteration 18050/50000, Fitting loss:  0.0000616 
Iteration 18100/50000, Fitting loss:  0.0000413 
Iteration 18150/50000, Fitting loss:  0.0000451 
Iteration 18200/50000, Fitting loss:  0.0000387 
Iteration 18250/50000, Fitting loss:  0.0000467 
Iteration 18300/50000, Fitting loss:  0.0000415 
Iteration 18350/50000, Fitting loss:  0.0000451 
Iteration 18400/50000, Fitting loss:  0.0000428 
Iteration 18450/50000, Fitting loss:  0.0000451 
Iteration 18500/50000, Fitting loss:  0.0000425 
Iteration 18550/50000, Fitting loss:  0.0000416 
Iteration 18600/50000, Fitting loss:  0.0000428 
Iteration 18650/50000, Fitting loss:  0.0000439 
Iteration 18700/50000, Fitting loss:  0.0000435 
Iteration 18750/50000, Fitting loss:  0.0000445 
Iteration 18800/50000, Fitting loss:  0.0000414 
Iteration 18850/50000, Fitting loss:  0.0000413 
Iteration 18900/50000, Fitting loss:  0.0000471 
Iteration 18950/50000, Fitting loss:  0.0000516 
Iteration 19000/50000, Fitting loss:  0.0000447 
Iteration 19050/50000, Fitting loss:  0.0000447 
Iteration 19100/50000, Fitting loss:  0.0000422 
Iteration 19150/50000, Fitting loss:  0.0000416 
Iteration 19200/50000, Fitting loss:  0.0000427 
Iteration 19250/50000, Fitting loss:  0.0000405 
Iteration 19300/50000, Fitting loss:  0.0000456 
Iteration 19350/50000, Fitting loss:  0.0000407 
Iteration 19400/50000, Fitting loss:  0.0000417 
Iteration 19450/50000, Fitting loss:  0.0000445 
Iteration 19500/50000, Fitting loss:  0.0000422 
Iteration 19550/50000, Fitting loss:  0.0000430 
Iteration 19600/50000, Fitting loss:  0.0000421 
Iteration 19650/50000, Fitting loss:  0.0000433 
Iteration 19700/50000, Fitting loss:  0.0000396 
Iteration 19750/50000, Fitting loss:  0.0000389 
Iteration 19800/50000, Fitting loss:  0.0000415 
Iteration 19850/50000, Fitting loss:  0.0000493 
Iteration 19900/50000, Fitting loss:  0.0000376 
Iteration 19950/50000, Fitting loss:  0.0000440 
Iteration 20000/50000, Fitting loss:  0.0000388 
Iteration 20050/50000, Fitting loss:  0.0000426 
Iteration 20100/50000, Fitting loss:  0.0000374 
