Data: torch.Size([1, 1, 1000, 1000, 1000]) from full extents (1000, 1000, 1000). IO time loading data:  3.8104
APMGSRN(
  (encoder): APMG_encoder()
  (decoder): Network(n_input_dims=32, n_output_dims=1, seed=1337, dtype=torch.float16, hyperparams={'encoding': {'offset': 0.0, 'otype': 'Identity', 'scale': 1.0}, 'network': {'activation': 'ReLU', 'n_hidden_layers': 2, 'n_neurons': 64, 'otype': 'FullyFusedMLP', 'output_activation': 'None'}, 'otype': 'NetworkWithInputEncoding'})
)
Training on cuda:0 C:\Users\Sky\Documents\GitHub\AMGSRN\Code\..\SavedModels\32feats_128grids
Iteration 0/50000, Fitting loss:  0.0460818 
Iteration 2000/50000, Fitting loss:  0.0002999 Grid loss:  0.0000190 
Iteration 2050/50000, Fitting loss:  0.0003064 Grid loss:  0.0000192 
Iteration 2100/50000, Fitting loss:  0.0002854 Grid loss:  0.0000201 
Iteration 2150/50000, Fitting loss:  0.0002493 Grid loss:  0.0000184 
Iteration 2200/50000, Fitting loss:  0.0003009 Grid loss:  0.0000182 
Iteration 2250/50000, Fitting loss:  0.0003225 Grid loss:  0.0000188 
Iteration 2300/50000, Fitting loss:  0.0002677 Grid loss:  0.0000177 
Iteration 2350/50000, Fitting loss:  0.0002742 Grid loss:  0.0000175 
Iteration 2400/50000, Fitting loss:  0.0003667 Grid loss:  0.0000180 
Iteration 2450/50000, Fitting loss:  0.0002546 Grid loss:  0.0000172 
Iteration 2500/50000, Fitting loss:  0.0003114 Grid loss:  0.0000164 
Iteration 2550/50000, Fitting loss:  0.0003122 Grid loss:  0.0000176 
Iteration 2600/50000, Fitting loss:  0.0003160 Grid loss:  0.0000178 
Iteration 2650/50000, Fitting loss:  0.0003256 Grid loss:  0.0000198 
Iteration 2700/50000, Fitting loss:  0.0003040 Grid loss:  0.0000171 
Iteration 2750/50000, Fitting loss:  0.0003771 Grid loss:  0.0000180 
Iteration 2800/50000, Fitting loss:  0.0003223 Grid loss:  0.0000173 
Iteration 2850/50000, Fitting loss:  0.0002938 Grid loss:  0.0000163 
Iteration 2900/50000, Fitting loss:  0.0003123 Grid loss:  0.0000179 
Iteration 2950/50000, Fitting loss:  0.0002918 Grid loss:  0.0000163 
Iteration 3000/50000, Fitting loss:  0.0004889 Grid loss:  0.0000173 
Iteration 3050/50000, Fitting loss:  0.0004304 Grid loss:  0.0000204 
Iteration 3100/50000, Fitting loss:  0.0003506 Grid loss:  0.0000152 
Iteration 3150/50000, Fitting loss:  0.0002658 Grid loss:  0.0000159 
Iteration 3200/50000, Fitting loss:  0.0003053 Grid loss:  0.0000160 
Iteration 3250/50000, Fitting loss:  0.0003237 Grid loss:  0.0000159 
Iteration 3300/50000, Fitting loss:  0.0002775 Grid loss:  0.0000162 
Iteration 3350/50000, Fitting loss:  0.0003639 Grid loss:  0.0000181 
Iteration 3400/50000, Fitting loss:  0.0003782 Grid loss:  0.0000153 
Iteration 3450/50000, Fitting loss:  0.0003278 Grid loss:  0.0000158 
Iteration 3500/50000, Fitting loss:  0.0002530 Grid loss:  0.0000152 
Iteration 3550/50000, Fitting loss:  0.0003039 Grid loss:  0.0000154 
Iteration 3600/50000, Fitting loss:  0.0003226 Grid loss:  0.0000153 
Iteration 3650/50000, Fitting loss:  0.0004736 Grid loss:  0.0000181 
Iteration 3700/50000, Fitting loss:  0.0003886 Grid loss:  0.0000147 
Iteration 3750/50000, Fitting loss:  0.0003440 Grid loss:  0.0000143 
Iteration 3800/50000, Fitting loss:  0.0003649 Grid loss:  0.0000166 
Iteration 3850/50000, Fitting loss:  0.0004422 Grid loss:  0.0000186 
Iteration 3900/50000, Fitting loss:  0.0003892 Grid loss:  0.0000157 
Iteration 3950/50000, Fitting loss:  0.0002927 Grid loss:  0.0000147 
Iteration 4000/50000, Fitting loss:  0.0002876 Grid loss:  0.0000152 
Iteration 4050/50000, Fitting loss:  0.0003323 Grid loss:  0.0000148 
Iteration 4100/50000, Fitting loss:  0.0003891 Grid loss:  0.0000148 
Iteration 4150/50000, Fitting loss:  0.0003133 Grid loss:  0.0000147 
Iteration 4200/50000, Fitting loss:  0.0004964 Grid loss:  0.0000174 
Iteration 4250/50000, Fitting loss:  0.0003391 Grid loss:  0.0000150 
Iteration 4300/50000, Fitting loss:  0.0002870 Grid loss:  0.0000144 
Iteration 4350/50000, Fitting loss:  0.0002974 Grid loss:  0.0000137 
Iteration 4400/50000, Fitting loss:  0.0002634 Grid loss:  0.0000145 
Iteration 4450/50000, Fitting loss:  0.0003179 Grid loss:  0.0000129 
Iteration 4500/50000, Fitting loss:  0.0003452 Grid loss:  0.0000139 
Iteration 4550/50000, Fitting loss:  0.0003355 Grid loss:  0.0000159 
Iteration 4600/50000, Fitting loss:  0.0004417 Grid loss:  0.0000152 
Iteration 4650/50000, Fitting loss:  0.0003014 Grid loss:  0.0000150 
Iteration 4700/50000, Fitting loss:  0.0003929 Grid loss:  0.0000167 
Iteration 4750/50000, Fitting loss:  0.0003328 Grid loss:  0.0000146 
Iteration 4800/50000, Fitting loss:  0.0003950 Grid loss:  0.0000145 
Iteration 4850/50000, Fitting loss:  0.0003143 Grid loss:  0.0000152 
Iteration 4900/50000, Fitting loss:  0.0004520 Grid loss:  0.0000153 
Iteration 4950/50000, Fitting loss:  0.0003382 Grid loss:  0.0000149 
Epoch 04451: reducing learning rate of group 0 to 5.0000e-04.
Epoch 04451: reducing learning rate of group 1 to 5.0000e-04.
Epoch 04451: reducing learning rate of group 2 to 5.0000e-04.
Iteration 5000/50000, Fitting loss:  0.0002495 Grid loss:  0.0000146 
Iteration 5050/50000, Fitting loss:  0.0002224 Grid loss:  0.0000144 
Iteration 5100/50000, Fitting loss:  0.0002652 Grid loss:  0.0000139 
Iteration 5150/50000, Fitting loss:  0.0002181 Grid loss:  0.0000141 
Iteration 5200/50000, Fitting loss:  0.0002181 Grid loss:  0.0000140 
Iteration 5250/50000, Fitting loss:  0.0002532 Grid loss:  0.0000151 
Iteration 5300/50000, Fitting loss:  0.0002658 Grid loss:  0.0000160 
Iteration 5350/50000, Fitting loss:  0.0002754 Grid loss:  0.0000149 
Iteration 5400/50000, Fitting loss:  0.0002988 Grid loss:  0.0000151 
Iteration 5450/50000, Fitting loss:  0.0002266 Grid loss:  0.0000144 
Iteration 5500/50000, Fitting loss:  0.0002156 Grid loss:  0.0000139 
Iteration 5550/50000, Fitting loss:  0.0002462 Grid loss:  0.0000145 
Iteration 5600/50000, Fitting loss:  0.0002132 Grid loss:  0.0000143 
Iteration 5650/50000, Fitting loss:  0.0002067 Grid loss:  0.0000147 
Iteration 5700/50000, Fitting loss:  0.0002281 Grid loss:  0.0000134 
Epoch 05202: reducing learning rate of group 0 to 2.5000e-04.
Epoch 05202: reducing learning rate of group 1 to 2.5000e-04.
Epoch 05202: reducing learning rate of group 2 to 2.5000e-04.
Iteration 5750/50000, Fitting loss:  0.0002104 Grid loss:  0.0000136 
Iteration 5800/50000, Fitting loss:  0.0001811 Grid loss:  0.0000143 
Iteration 5850/50000, Fitting loss:  0.0001725 Grid loss:  0.0000145 
Iteration 5900/50000, Fitting loss:  0.0001786 Grid loss:  0.0000142 
Iteration 5950/50000, Fitting loss:  0.0001858 Grid loss:  0.0000148 
Iteration 6000/50000, Fitting loss:  0.0001680 Grid loss:  0.0000139 
Iteration 6050/50000, Fitting loss:  0.0001584 Grid loss:  0.0000143 
Iteration 6100/50000, Fitting loss:  0.0001653 Grid loss:  0.0000138 
Iteration 6150/50000, Fitting loss:  0.0001642 Grid loss:  0.0000139 
Iteration 6200/50000, Fitting loss:  0.0001600 Grid loss:  0.0000134 
Iteration 6250/50000, Fitting loss:  0.0001612 Grid loss:  0.0000138 
Iteration 6300/50000, Fitting loss:  0.0001806 Grid loss:  0.0000144 
Iteration 6350/50000, Fitting loss:  0.0001567 Grid loss:  0.0000139 
Iteration 6400/50000, Fitting loss:  0.0001736 Grid loss:  0.0000140 
Iteration 6450/50000, Fitting loss:  0.0001752 Grid loss:  0.0000139 
Epoch 05953: reducing learning rate of group 0 to 1.2500e-04.
Epoch 05953: reducing learning rate of group 1 to 1.2500e-04.
Epoch 05953: reducing learning rate of group 2 to 1.2500e-04.
Iteration 6500/50000, Fitting loss:  0.0001441 Grid loss:  0.0000134 
Iteration 6550/50000, Fitting loss:  0.0001527 Grid loss:  0.0000140 
Iteration 6600/50000, Fitting loss:  0.0001495 Grid loss:  0.0000137 
Iteration 6650/50000, Fitting loss:  0.0001410 Grid loss:  0.0000136 
Iteration 6700/50000, Fitting loss:  0.0001373 Grid loss:  0.0000137 
Iteration 6750/50000, Fitting loss:  0.0001479 Grid loss:  0.0000141 
Iteration 6800/50000, Fitting loss:  0.0001409 Grid loss:  0.0000137 
Iteration 6850/50000, Fitting loss:  0.0001457 Grid loss:  0.0000138 
Iteration 6900/50000, Fitting loss:  0.0001427 Grid loss:  0.0000139 
Iteration 6950/50000, Fitting loss:  0.0001285 Grid loss:  0.0000136 
Iteration 7000/50000, Fitting loss:  0.0001297 Grid loss:  0.0000138 
Iteration 7050/50000, Fitting loss:  0.0001382 Grid loss:  0.0000139 
Iteration 7100/50000, Fitting loss:  0.0001283 Grid loss:  0.0000138 
Iteration 7150/50000, Fitting loss:  0.0001335 Grid loss:  0.0000136 
Iteration 7200/50000, Fitting loss:  0.0001293 Grid loss:  0.0000138 
Epoch 06704: reducing learning rate of group 0 to 6.2500e-05.
Epoch 06704: reducing learning rate of group 1 to 6.2500e-05.
Epoch 06704: reducing learning rate of group 2 to 6.2500e-05.
Iteration 7250/50000, Fitting loss:  0.0001269 Grid loss:  0.0000137 
Iteration 7300/50000, Fitting loss:  0.0001190 Grid loss:  0.0000135 
Iteration 7350/50000, Fitting loss:  0.0001257 Grid loss:  0.0000141 
Iteration 7400/50000, Fitting loss:  0.0001174 Grid loss:  0.0000134 
Iteration 7450/50000, Fitting loss:  0.0001150 Grid loss:  0.0000132 
Iteration 7500/50000, Fitting loss:  0.0001168 Grid loss:  0.0000142 
Iteration 7550/50000, Fitting loss:  0.0001130 Grid loss:  0.0000134 
Iteration 7600/50000, Fitting loss:  0.0001229 Grid loss:  0.0000134 
Iteration 7650/50000, Fitting loss:  0.0001164 Grid loss:  0.0000142 
Iteration 7700/50000, Fitting loss:  0.0001125 Grid loss:  0.0000138 
Iteration 7750/50000, Fitting loss:  0.0001166 Grid loss:  0.0000135 
Iteration 7800/50000, Fitting loss:  0.0001081 Grid loss:  0.0000133 
Iteration 7850/50000, Fitting loss:  0.0001113 Grid loss:  0.0000132 
Iteration 7900/50000, Fitting loss:  0.0001121 Grid loss:  0.0000133 
Iteration 7950/50000, Fitting loss:  0.0001090 Grid loss:  0.0000130 
Iteration 8000/50000, Fitting loss:  0.0001074 Grid loss:  0.0000129 
Iteration 8050/50000, Fitting loss:  0.0001221 Grid loss:  0.0000135 
Epoch 07573: reducing learning rate of group 0 to 3.1250e-05.
Epoch 07573: reducing learning rate of group 1 to 3.1250e-05.
Epoch 07573: reducing learning rate of group 2 to 3.1250e-05.
Iteration 8100/50000, Fitting loss:  0.0001069 Grid loss:  0.0000135 
Iteration 8150/50000, Fitting loss:  0.0001099 Grid loss:  0.0000138 
Iteration 8200/50000, Fitting loss:  0.0001058 Grid loss:  0.0000137 
Iteration 8250/50000, Fitting loss:  0.0001003 Grid loss:  0.0000132 
Iteration 8300/50000, Fitting loss:  0.0001090 Grid loss:  0.0000137 
Iteration 8350/50000, Fitting loss:  0.0001163 Grid loss:  0.0000133 
Iteration 8400/50000, Fitting loss:  0.0001026 Grid loss:  0.0000135 
Iteration 8450/50000, Fitting loss:  0.0001026 Grid loss:  0.0000137 
Iteration 8500/50000, Fitting loss:  0.0001058 Grid loss:  0.0000135 
Iteration 8550/50000, Fitting loss:  0.0001043 Grid loss:  0.0000140 
Iteration 8600/50000, Fitting loss:  0.0001080 Grid loss:  0.0000134 
Iteration 8650/50000, Fitting loss:  0.0000904 Grid loss:  0.0000137 
Iteration 8700/50000, Fitting loss:  0.0001016 Grid loss:  0.0000132 
Iteration 8750/50000, Fitting loss:  0.0000897 Grid loss:  0.0000133 
Iteration 8800/50000, Fitting loss:  0.0000926 Grid loss:  0.0000135 
Iteration 8850/50000, Fitting loss:  0.0001015 Grid loss:  0.0000133 
Iteration 8900/50000, Fitting loss:  0.0001010 Grid loss:  0.0000137 
Iteration 8950/50000, Fitting loss:  0.0000947 Grid loss:  0.0000136 
Iteration 9000/50000, Fitting loss:  0.0001213 Grid loss:  0.0000134 
Iteration 9050/50000, Fitting loss:  0.0000915 Grid loss:  0.0000132 
Epoch 08582: reducing learning rate of group 0 to 1.5625e-05.
Epoch 08582: reducing learning rate of group 1 to 1.5625e-05.
Epoch 08582: reducing learning rate of group 2 to 1.5625e-05.
Grid has converged. Setting early stopping flag.
Iteration 9100/50000, Fitting loss:  0.0000994 
Iteration 9150/50000, Fitting loss:  0.0000972 
Iteration 9200/50000, Fitting loss:  0.0000903 
Iteration 9250/50000, Fitting loss:  0.0001014 
Iteration 9300/50000, Fitting loss:  0.0001017 
Iteration 9350/50000, Fitting loss:  0.0000958 
Iteration 9400/50000, Fitting loss:  0.0001056 
Iteration 9450/50000, Fitting loss:  0.0000933 
Iteration 9500/50000, Fitting loss:  0.0000975 
Iteration 9550/50000, Fitting loss:  0.0000864 
Iteration 9600/50000, Fitting loss:  0.0001120 
Iteration 9650/50000, Fitting loss:  0.0000924 
Iteration 9700/50000, Fitting loss:  0.0001034 
Iteration 9750/50000, Fitting loss:  0.0000957 
Iteration 9800/50000, Fitting loss:  0.0000845 
Iteration 9850/50000, Fitting loss:  0.0000894 
Iteration 9900/50000, Fitting loss:  0.0000910 
Iteration 9950/50000, Fitting loss:  0.0000980 
Iteration 10000/50000, Fitting loss:  0.0000915 
Iteration 10050/50000, Fitting loss:  0.0000894 
Iteration 10100/50000, Fitting loss:  0.0000907 
Iteration 10150/50000, Fitting loss:  0.0000880 
Iteration 10200/50000, Fitting loss:  0.0000827 
Iteration 10250/50000, Fitting loss:  0.0000902 
Iteration 10300/50000, Fitting loss:  0.0000945 
Iteration 10350/50000, Fitting loss:  0.0000871 
Iteration 10400/50000, Fitting loss:  0.0000897 
Iteration 10450/50000, Fitting loss:  0.0000812 
Iteration 10500/50000, Fitting loss:  0.0000821 
Iteration 10550/50000, Fitting loss:  0.0000841 
Iteration 10600/50000, Fitting loss:  0.0000848 
Iteration 10650/50000, Fitting loss:  0.0000937 
Iteration 10700/50000, Fitting loss:  0.0000824 
Iteration 10750/50000, Fitting loss:  0.0000831 
Iteration 10800/50000, Fitting loss:  0.0000885 
Iteration 10850/50000, Fitting loss:  0.0000774 
Iteration 10900/50000, Fitting loss:  0.0000817 
Iteration 10950/50000, Fitting loss:  0.0000833 
Iteration 11000/50000, Fitting loss:  0.0000865 
Iteration 11050/50000, Fitting loss:  0.0000853 
Iteration 11100/50000, Fitting loss:  0.0000815 
Iteration 11150/50000, Fitting loss:  0.0000887 
Iteration 11200/50000, Fitting loss:  0.0000885 
Iteration 11250/50000, Fitting loss:  0.0000766 
Iteration 11300/50000, Fitting loss:  0.0000778 
Iteration 11350/50000, Fitting loss:  0.0000808 
Iteration 11400/50000, Fitting loss:  0.0000891 
Iteration 11450/50000, Fitting loss:  0.0000875 
Iteration 11500/50000, Fitting loss:  0.0000798 
Iteration 11550/50000, Fitting loss:  0.0000872 
Iteration 11600/50000, Fitting loss:  0.0000753 
Iteration 11650/50000, Fitting loss:  0.0000835 
Iteration 11700/50000, Fitting loss:  0.0000903 
Iteration 11750/50000, Fitting loss:  0.0000802 
Iteration 11800/50000, Fitting loss:  0.0000795 
Iteration 11850/50000, Fitting loss:  0.0000832 
Iteration 11900/50000, Fitting loss:  0.0000810 
Iteration 11950/50000, Fitting loss:  0.0000826 
Iteration 12000/50000, Fitting loss:  0.0000896 
Iteration 12050/50000, Fitting loss:  0.0000724 
Iteration 12100/50000, Fitting loss:  0.0000810 
Iteration 12150/50000, Fitting loss:  0.0000776 
Iteration 12200/50000, Fitting loss:  0.0000790 
Iteration 12250/50000, Fitting loss:  0.0000810 
Iteration 12300/50000, Fitting loss:  0.0000787 
Iteration 12350/50000, Fitting loss:  0.0000771 
Iteration 12400/50000, Fitting loss:  0.0000813 
Iteration 12450/50000, Fitting loss:  0.0000762 
Iteration 12500/50000, Fitting loss:  0.0000754 
Iteration 12550/50000, Fitting loss:  0.0000836 
Iteration 12600/50000, Fitting loss:  0.0000788 
Iteration 12650/50000, Fitting loss:  0.0000790 
Iteration 12700/50000, Fitting loss:  0.0000746 
Iteration 12750/50000, Fitting loss:  0.0000880 
Iteration 12800/50000, Fitting loss:  0.0000771 
Iteration 12850/50000, Fitting loss:  0.0000831 
Iteration 12900/50000, Fitting loss:  0.0000715 
Iteration 12950/50000, Fitting loss:  0.0000758 
Iteration 13000/50000, Fitting loss:  0.0000745 
Iteration 13050/50000, Fitting loss:  0.0000852 
Iteration 13100/50000, Fitting loss:  0.0000805 
Iteration 13150/50000, Fitting loss:  0.0000844 
Iteration 13200/50000, Fitting loss:  0.0000749 
Iteration 13250/50000, Fitting loss:  0.0000786 
Iteration 13300/50000, Fitting loss:  0.0000827 
Iteration 13350/50000, Fitting loss:  0.0000748 
Iteration 13400/50000, Fitting loss:  0.0000787 
Iteration 13450/50000, Fitting loss:  0.0000753 
Iteration 13500/50000, Fitting loss:  0.0000800 
Iteration 13550/50000, Fitting loss:  0.0000718 
Iteration 13600/50000, Fitting loss:  0.0000804 
Iteration 13650/50000, Fitting loss:  0.0000774 
Iteration 13700/50000, Fitting loss:  0.0000840 
Iteration 13750/50000, Fitting loss:  0.0000634 
Iteration 13800/50000, Fitting loss:  0.0000724 
Iteration 13850/50000, Fitting loss:  0.0000803 
Iteration 13900/50000, Fitting loss:  0.0000761 
Iteration 13950/50000, Fitting loss:  0.0000737 
Iteration 14000/50000, Fitting loss:  0.0000712 
Iteration 14050/50000, Fitting loss:  0.0000768 
Iteration 14100/50000, Fitting loss:  0.0000736 
Iteration 14150/50000, Fitting loss:  0.0000761 
Iteration 14200/50000, Fitting loss:  0.0000758 
Iteration 14250/50000, Fitting loss:  0.0000716 
Iteration 14300/50000, Fitting loss:  0.0000745 
Iteration 14350/50000, Fitting loss:  0.0000775 
Iteration 14400/50000, Fitting loss:  0.0000734 
Iteration 14450/50000, Fitting loss:  0.0000825 
Iteration 14500/50000, Fitting loss:  0.0000752 
Iteration 14550/50000, Fitting loss:  0.0000724 
Iteration 14600/50000, Fitting loss:  0.0000717 
Iteration 14650/50000, Fitting loss:  0.0000725 
Iteration 14700/50000, Fitting loss:  0.0000737 
Iteration 14750/50000, Fitting loss:  0.0000714 
Iteration 14800/50000, Fitting loss:  0.0000896 
Iteration 14850/50000, Fitting loss:  0.0000715 
Iteration 14900/50000, Fitting loss:  0.0000728 
Iteration 14950/50000, Fitting loss:  0.0000739 
Iteration 15000/50000, Fitting loss:  0.0000802 
Iteration 15050/50000, Fitting loss:  0.0000718 
Iteration 15100/50000, Fitting loss:  0.0000955 
Iteration 15150/50000, Fitting loss:  0.0000717 
Iteration 15200/50000, Fitting loss:  0.0000687 
Iteration 15250/50000, Fitting loss:  0.0000742 
Iteration 15300/50000, Fitting loss:  0.0000700 
Iteration 15350/50000, Fitting loss:  0.0000720 
Iteration 15400/50000, Fitting loss:  0.0000710 
Iteration 15450/50000, Fitting loss:  0.0000754 
Iteration 15500/50000, Fitting loss:  0.0000673 
Iteration 15550/50000, Fitting loss:  0.0000675 
Iteration 15600/50000, Fitting loss:  0.0000729 
Iteration 15650/50000, Fitting loss:  0.0000782 
Iteration 15700/50000, Fitting loss:  0.0000768 
Iteration 15750/50000, Fitting loss:  0.0000756 
Iteration 15800/50000, Fitting loss:  0.0000717 
Iteration 15850/50000, Fitting loss:  0.0000711 
Iteration 15900/50000, Fitting loss:  0.0000654 
Iteration 15950/50000, Fitting loss:  0.0000697 
Iteration 16000/50000, Fitting loss:  0.0000686 
Iteration 16050/50000, Fitting loss:  0.0000670 
Iteration 16100/50000, Fitting loss:  0.0000691 
Iteration 16150/50000, Fitting loss:  0.0000711 
Iteration 16200/50000, Fitting loss:  0.0000808 
Iteration 16250/50000, Fitting loss:  0.0000701 
Iteration 16300/50000, Fitting loss:  0.0000681 
Iteration 16350/50000, Fitting loss:  0.0000673 
Iteration 16400/50000, Fitting loss:  0.0000724 
Iteration 16450/50000, Fitting loss:  0.0000665 
Iteration 16500/50000, Fitting loss:  0.0000742 
Iteration 16550/50000, Fitting loss:  0.0000662 
Iteration 16600/50000, Fitting loss:  0.0000985 
Iteration 16650/50000, Fitting loss:  0.0000653 
Iteration 16700/50000, Fitting loss:  0.0000676 
Iteration 16750/50000, Fitting loss:  0.0000681 
Iteration 16800/50000, Fitting loss:  0.0000687 
Iteration 16850/50000, Fitting loss:  0.0000676 
Iteration 16900/50000, Fitting loss:  0.0000662 
Iteration 16950/50000, Fitting loss:  0.0000647 
Iteration 17000/50000, Fitting loss:  0.0000797 
Iteration 17050/50000, Fitting loss:  0.0000676 
Iteration 17100/50000, Fitting loss:  0.0000709 
Iteration 17150/50000, Fitting loss:  0.0000660 
Iteration 17200/50000, Fitting loss:  0.0000699 
Iteration 17250/50000, Fitting loss:  0.0000724 
Iteration 17300/50000, Fitting loss:  0.0000680 
Iteration 17350/50000, Fitting loss:  0.0000642 
Iteration 17400/50000, Fitting loss:  0.0000706 
Iteration 17450/50000, Fitting loss:  0.0000708 
Iteration 17500/50000, Fitting loss:  0.0000721 
Iteration 17550/50000, Fitting loss:  0.0000632 
Iteration 17600/50000, Fitting loss:  0.0000710 
Iteration 17650/50000, Fitting loss:  0.0000679 
Iteration 17700/50000, Fitting loss:  0.0000712 
Iteration 17750/50000, Fitting loss:  0.0000656 
Iteration 17800/50000, Fitting loss:  0.0000604 
Iteration 17850/50000, Fitting loss:  0.0000659 
Iteration 17900/50000, Fitting loss:  0.0000711 
Iteration 17950/50000, Fitting loss:  0.0000776 
Iteration 18000/50000, Fitting loss:  0.0000638 
Iteration 18050/50000, Fitting loss:  0.0000648 
Iteration 18100/50000, Fitting loss:  0.0000640 
Iteration 18150/50000, Fitting loss:  0.0000729 
Iteration 18200/50000, Fitting loss:  0.0000640 
Iteration 18250/50000, Fitting loss:  0.0000731 
Iteration 18300/50000, Fitting loss:  0.0000645 
Iteration 18350/50000, Fitting loss:  0.0000676 
Iteration 18400/50000, Fitting loss:  0.0000709 
Iteration 18450/50000, Fitting loss:  0.0000672 
Iteration 18500/50000, Fitting loss:  0.0000688 
Iteration 18550/50000, Fitting loss:  0.0000641 
Iteration 18600/50000, Fitting loss:  0.0000680 
Iteration 18650/50000, Fitting loss:  0.0000648 
Iteration 18700/50000, Fitting loss:  0.0000659 
Iteration 18750/50000, Fitting loss:  0.0000629 
Iteration 18800/50000, Fitting loss:  0.0000636 
Iteration 18850/50000, Fitting loss:  0.0000655 
Iteration 18900/50000, Fitting loss:  0.0000698 
Iteration 18950/50000, Fitting loss:  0.0000727 
Iteration 19000/50000, Fitting loss:  0.0000655 
Iteration 19050/50000, Fitting loss:  0.0000620 
Iteration 19100/50000, Fitting loss:  0.0000598 
Iteration 19150/50000, Fitting loss:  0.0000606 
Iteration 19200/50000, Fitting loss:  0.0000651 
Iteration 19250/50000, Fitting loss:  0.0000590 
Iteration 19300/50000, Fitting loss:  0.0000664 
Iteration 19350/50000, Fitting loss:  0.0000647 
Iteration 19400/50000, Fitting loss:  0.0000630 
Iteration 19450/50000, Fitting loss:  0.0000699 
Iteration 19500/50000, Fitting loss:  0.0000613 
Iteration 19550/50000, Fitting loss:  0.0000659 
Iteration 19600/50000, Fitting loss:  0.0000681 
Iteration 19650/50000, Fitting loss:  0.0000688 
Iteration 19700/50000, Fitting loss:  0.0000637 
Iteration 19750/50000, Fitting loss:  0.0000597 
Iteration 19800/50000, Fitting loss:  0.0000604 
Iteration 19850/50000, Fitting loss:  0.0000681 
Iteration 19900/50000, Fitting loss:  0.0000623 
Iteration 19950/50000, Fitting loss:  0.0000666 
Iteration 20000/50000, Fitting loss:  0.0000564 
Iteration 20050/50000, Fitting loss:  0.0000661 
Iteration 20100/50000, Fitting loss:  0.0000612 
Iteration 20150/50000, Fitting loss:  0.0000651 
Iteration 20200/50000, Fitting loss:  0.0000660 
Iteration 20250/50000, Fitting loss:  0.0000681 
