Data: torch.Size([1, 1, 1000, 1000, 1000]) from full extents (1000, 1000, 1000). IO time loading data:  3.8187
APMGSRN(
  (encoder): APMG_encoder()
  (decoder): Network(n_input_dims=32, n_output_dims=1, seed=1337, dtype=torch.float16, hyperparams={'encoding': {'offset': 0.0, 'otype': 'Identity', 'scale': 1.0}, 'network': {'activation': 'ReLU', 'n_hidden_layers': 2, 'n_neurons': 64, 'otype': 'FullyFusedMLP', 'output_activation': 'None'}, 'otype': 'NetworkWithInputEncoding'})
)
Training on cuda:0 C:\Users\Sky\Documents\GitHub\AMGSRN\Code\..\SavedModels\40_40_40res_4feats
Iteration 0/50000, Fitting loss:  0.0460840 
Iteration 1800/50000, Fitting loss:  0.0002780 Grid loss:  0.0000211 
Iteration 1850/50000, Fitting loss:  0.0002649 Grid loss:  0.0000212 
Iteration 1900/50000, Fitting loss:  0.0002771 Grid loss:  0.0000210 
Iteration 1950/50000, Fitting loss:  0.0002866 Grid loss:  0.0000206 
Iteration 2000/50000, Fitting loss:  0.0002640 Grid loss:  0.0000209 
Iteration 2050/50000, Fitting loss:  0.0002948 Grid loss:  0.0000205 
Iteration 2100/50000, Fitting loss:  0.0002541 Grid loss:  0.0000199 
Iteration 2150/50000, Fitting loss:  0.0002426 Grid loss:  0.0000198 
Iteration 2200/50000, Fitting loss:  0.0003550 Grid loss:  0.0000201 
Iteration 2250/50000, Fitting loss:  0.0004869 Grid loss:  0.0000209 
Iteration 2300/50000, Fitting loss:  0.0003501 Grid loss:  0.0000198 
Iteration 2350/50000, Fitting loss:  0.0003133 Grid loss:  0.0000203 
Iteration 2400/50000, Fitting loss:  0.0002471 Grid loss:  0.0000188 
Iteration 2450/50000, Fitting loss:  0.0002897 Grid loss:  0.0000191 
Iteration 2500/50000, Fitting loss:  0.0003105 Grid loss:  0.0000185 
Iteration 2550/50000, Fitting loss:  0.0004366 Grid loss:  0.0000190 
Iteration 2600/50000, Fitting loss:  0.0003006 Grid loss:  0.0000198 
Iteration 2650/50000, Fitting loss:  0.0002702 Grid loss:  0.0000188 
Iteration 2700/50000, Fitting loss:  0.0003327 Grid loss:  0.0000183 
Iteration 2750/50000, Fitting loss:  0.0002833 Grid loss:  0.0000188 
Iteration 2800/50000, Fitting loss:  0.0002245 Grid loss:  0.0000187 
Iteration 2850/50000, Fitting loss:  0.0002226 Grid loss:  0.0000186 
Iteration 2900/50000, Fitting loss:  0.0003411 Grid loss:  0.0000180 
Iteration 2950/50000, Fitting loss:  0.0002314 Grid loss:  0.0000183 
Iteration 3000/50000, Fitting loss:  0.0002345 Grid loss:  0.0000185 
Iteration 3050/50000, Fitting loss:  0.0002090 Grid loss:  0.0000187 
Iteration 3100/50000, Fitting loss:  0.0003779 Grid loss:  0.0000180 
Iteration 3150/50000, Fitting loss:  0.0002495 Grid loss:  0.0000178 
Iteration 3200/50000, Fitting loss:  0.0007488 Grid loss:  0.0000211 
Iteration 3250/50000, Fitting loss:  0.0003129 Grid loss:  0.0000170 
Iteration 3300/50000, Fitting loss:  0.0002458 Grid loss:  0.0000191 
Iteration 3350/50000, Fitting loss:  0.0003689 Grid loss:  0.0000181 
Iteration 3400/50000, Fitting loss:  0.0002814 Grid loss:  0.0000180 
Iteration 3450/50000, Fitting loss:  0.0002358 Grid loss:  0.0000188 
Iteration 3500/50000, Fitting loss:  0.0002293 Grid loss:  0.0000190 
Iteration 3550/50000, Fitting loss:  0.0003633 Grid loss:  0.0000185 
Iteration 3600/50000, Fitting loss:  0.0005548 Grid loss:  0.0000174 
Iteration 3650/50000, Fitting loss:  0.0003083 Grid loss:  0.0000176 
Iteration 3700/50000, Fitting loss:  0.0003973 Grid loss:  0.0000181 
Epoch 03225: reducing learning rate of group 0 to 5.0000e-04.
Epoch 03225: reducing learning rate of group 1 to 5.0000e-04.
Epoch 03225: reducing learning rate of group 2 to 5.0000e-04.
Iteration 3750/50000, Fitting loss:  0.0002435 Grid loss:  0.0000184 
Iteration 3800/50000, Fitting loss:  0.0002099 Grid loss:  0.0000184 
Iteration 3850/50000, Fitting loss:  0.0002000 Grid loss:  0.0000179 
Iteration 3900/50000, Fitting loss:  0.0001918 Grid loss:  0.0000183 
Iteration 3950/50000, Fitting loss:  0.0002100 Grid loss:  0.0000186 
Iteration 4000/50000, Fitting loss:  0.0002677 Grid loss:  0.0000193 
Iteration 4050/50000, Fitting loss:  0.0001931 Grid loss:  0.0000190 
Iteration 4100/50000, Fitting loss:  0.0002186 Grid loss:  0.0000184 
Iteration 4150/50000, Fitting loss:  0.0002035 Grid loss:  0.0000190 
Iteration 4200/50000, Fitting loss:  0.0001948 Grid loss:  0.0000188 
Iteration 4250/50000, Fitting loss:  0.0001741 Grid loss:  0.0000184 
Iteration 4300/50000, Fitting loss:  0.0003783 Grid loss:  0.0000172 
Iteration 4350/50000, Fitting loss:  0.0002124 Grid loss:  0.0000185 
Iteration 4400/50000, Fitting loss:  0.0002476 Grid loss:  0.0000181 
Iteration 4450/50000, Fitting loss:  0.0001917 Grid loss:  0.0000179 
Epoch 03976: reducing learning rate of group 0 to 2.5000e-04.
Epoch 03976: reducing learning rate of group 1 to 2.5000e-04.
Epoch 03976: reducing learning rate of group 2 to 2.5000e-04.
Iteration 4500/50000, Fitting loss:  0.0001848 Grid loss:  0.0000180 
Iteration 4550/50000, Fitting loss:  0.0001599 Grid loss:  0.0000184 
Iteration 4600/50000, Fitting loss:  0.0001477 Grid loss:  0.0000184 
Iteration 4650/50000, Fitting loss:  0.0001472 Grid loss:  0.0000185 
Iteration 4700/50000, Fitting loss:  0.0001353 Grid loss:  0.0000183 
Iteration 4750/50000, Fitting loss:  0.0001516 Grid loss:  0.0000186 
Iteration 4800/50000, Fitting loss:  0.0001595 Grid loss:  0.0000178 
Iteration 4850/50000, Fitting loss:  0.0001405 Grid loss:  0.0000190 
Iteration 4900/50000, Fitting loss:  0.0001361 Grid loss:  0.0000187 
Iteration 4950/50000, Fitting loss:  0.0001417 Grid loss:  0.0000180 
Iteration 5000/50000, Fitting loss:  0.0001269 Grid loss:  0.0000187 
Iteration 5050/50000, Fitting loss:  0.0001468 Grid loss:  0.0000190 
Iteration 5100/50000, Fitting loss:  0.0001487 Grid loss:  0.0000182 
Iteration 5150/50000, Fitting loss:  0.0001433 Grid loss:  0.0000177 
Iteration 5200/50000, Fitting loss:  0.0001478 Grid loss:  0.0000184 
Epoch 04727: reducing learning rate of group 0 to 1.2500e-04.
Epoch 04727: reducing learning rate of group 1 to 1.2500e-04.
Epoch 04727: reducing learning rate of group 2 to 1.2500e-04.
Iteration 5250/50000, Fitting loss:  0.0001236 Grid loss:  0.0000181 
Iteration 5300/50000, Fitting loss:  0.0001212 Grid loss:  0.0000183 
Iteration 5350/50000, Fitting loss:  0.0001319 Grid loss:  0.0000177 
Iteration 5400/50000, Fitting loss:  0.0001506 Grid loss:  0.0000185 
Iteration 5450/50000, Fitting loss:  0.0001178 Grid loss:  0.0000188 
Iteration 5500/50000, Fitting loss:  0.0001201 Grid loss:  0.0000188 
Iteration 5550/50000, Fitting loss:  0.0001271 Grid loss:  0.0000182 
Iteration 5600/50000, Fitting loss:  0.0001169 Grid loss:  0.0000183 
Iteration 5650/50000, Fitting loss:  0.0001494 Grid loss:  0.0000189 
Iteration 5700/50000, Fitting loss:  0.0001440 Grid loss:  0.0000172 
Iteration 5750/50000, Fitting loss:  0.0001192 Grid loss:  0.0000176 
Iteration 5800/50000, Fitting loss:  0.0001263 Grid loss:  0.0000188 
Iteration 5850/50000, Fitting loss:  0.0001086 Grid loss:  0.0000189 
Iteration 5900/50000, Fitting loss:  0.0001198 Grid loss:  0.0000182 
Iteration 5950/50000, Fitting loss:  0.0001183 Grid loss:  0.0000179 
Epoch 05478: reducing learning rate of group 0 to 6.2500e-05.
Epoch 05478: reducing learning rate of group 1 to 6.2500e-05.
Epoch 05478: reducing learning rate of group 2 to 6.2500e-05.
Iteration 6000/50000, Fitting loss:  0.0001152 Grid loss:  0.0000184 
Iteration 6050/50000, Fitting loss:  0.0001018 Grid loss:  0.0000184 
Iteration 6100/50000, Fitting loss:  0.0000946 Grid loss:  0.0000185 
Iteration 6150/50000, Fitting loss:  0.0001038 Grid loss:  0.0000186 
Iteration 6200/50000, Fitting loss:  0.0001067 Grid loss:  0.0000187 
Iteration 6250/50000, Fitting loss:  0.0001083 Grid loss:  0.0000193 
Iteration 6300/50000, Fitting loss:  0.0001043 Grid loss:  0.0000186 
Iteration 6350/50000, Fitting loss:  0.0001142 Grid loss:  0.0000186 
Iteration 6400/50000, Fitting loss:  0.0000968 Grid loss:  0.0000194 
Iteration 6450/50000, Fitting loss:  0.0001012 Grid loss:  0.0000186 
Iteration 6500/50000, Fitting loss:  0.0001030 Grid loss:  0.0000182 
Iteration 6550/50000, Fitting loss:  0.0001044 Grid loss:  0.0000191 
Iteration 6600/50000, Fitting loss:  0.0000964 Grid loss:  0.0000189 
Iteration 6650/50000, Fitting loss:  0.0000928 Grid loss:  0.0000188 
Iteration 6700/50000, Fitting loss:  0.0000921 Grid loss:  0.0000190 
Epoch 06229: reducing learning rate of group 0 to 3.1250e-05.
Epoch 06229: reducing learning rate of group 1 to 3.1250e-05.
Epoch 06229: reducing learning rate of group 2 to 3.1250e-05.
Iteration 6750/50000, Fitting loss:  0.0000911 Grid loss:  0.0000188 
Iteration 6800/50000, Fitting loss:  0.0000941 Grid loss:  0.0000185 
Iteration 6850/50000, Fitting loss:  0.0000919 Grid loss:  0.0000188 
Iteration 6900/50000, Fitting loss:  0.0000939 Grid loss:  0.0000185 
Iteration 6950/50000, Fitting loss:  0.0000822 Grid loss:  0.0000187 
Iteration 7000/50000, Fitting loss:  0.0000842 Grid loss:  0.0000187 
Iteration 7050/50000, Fitting loss:  0.0000919 Grid loss:  0.0000193 
Iteration 7100/50000, Fitting loss:  0.0000878 Grid loss:  0.0000187 
Iteration 7150/50000, Fitting loss:  0.0000765 Grid loss:  0.0000185 
Iteration 7200/50000, Fitting loss:  0.0000949 Grid loss:  0.0000195 
Iteration 7250/50000, Fitting loss:  0.0000899 Grid loss:  0.0000193 
Iteration 7300/50000, Fitting loss:  0.0000841 Grid loss:  0.0000187 
Iteration 7350/50000, Fitting loss:  0.0000814 Grid loss:  0.0000191 
Iteration 7400/50000, Fitting loss:  0.0000744 Grid loss:  0.0000187 
Iteration 7450/50000, Fitting loss:  0.0000759 Grid loss:  0.0000190 
Epoch 06980: reducing learning rate of group 0 to 1.5625e-05.
Epoch 06980: reducing learning rate of group 1 to 1.5625e-05.
Epoch 06980: reducing learning rate of group 2 to 1.5625e-05.
Grid has converged. Setting early stopping flag.
Iteration 7500/50000, Fitting loss:  0.0000737 
Iteration 7550/50000, Fitting loss:  0.0000708 
Iteration 7600/50000, Fitting loss:  0.0000840 
Iteration 7650/50000, Fitting loss:  0.0000852 
Iteration 7700/50000, Fitting loss:  0.0000778 
Iteration 7750/50000, Fitting loss:  0.0000757 
Iteration 7800/50000, Fitting loss:  0.0000799 
Iteration 7850/50000, Fitting loss:  0.0000711 
Iteration 7900/50000, Fitting loss:  0.0000692 
Iteration 7950/50000, Fitting loss:  0.0000742 
Iteration 8000/50000, Fitting loss:  0.0000675 
Iteration 8050/50000, Fitting loss:  0.0000800 
Iteration 8100/50000, Fitting loss:  0.0000874 
Iteration 8150/50000, Fitting loss:  0.0000704 
Iteration 8200/50000, Fitting loss:  0.0000701 
Iteration 8250/50000, Fitting loss:  0.0000691 
Iteration 8300/50000, Fitting loss:  0.0000662 
Iteration 8350/50000, Fitting loss:  0.0000706 
Iteration 8400/50000, Fitting loss:  0.0000637 
Iteration 8450/50000, Fitting loss:  0.0000687 
Iteration 8500/50000, Fitting loss:  0.0000644 
Iteration 8550/50000, Fitting loss:  0.0000722 
Iteration 8600/50000, Fitting loss:  0.0000762 
Iteration 8650/50000, Fitting loss:  0.0000583 
Iteration 8700/50000, Fitting loss:  0.0000632 
Iteration 8750/50000, Fitting loss:  0.0000654 
Iteration 8800/50000, Fitting loss:  0.0000660 
Iteration 8850/50000, Fitting loss:  0.0000817 
Iteration 8900/50000, Fitting loss:  0.0000702 
Iteration 8950/50000, Fitting loss:  0.0000652 
Iteration 9000/50000, Fitting loss:  0.0000700 
Iteration 9050/50000, Fitting loss:  0.0000598 
Iteration 9100/50000, Fitting loss:  0.0000638 
Iteration 9150/50000, Fitting loss:  0.0000660 
Iteration 9200/50000, Fitting loss:  0.0000589 
Iteration 9250/50000, Fitting loss:  0.0000638 
Iteration 9300/50000, Fitting loss:  0.0000672 
Iteration 9350/50000, Fitting loss:  0.0000676 
Iteration 9400/50000, Fitting loss:  0.0000657 
Iteration 9450/50000, Fitting loss:  0.0000637 
Iteration 9500/50000, Fitting loss:  0.0000609 
Iteration 9550/50000, Fitting loss:  0.0000574 
Iteration 9600/50000, Fitting loss:  0.0000729 
Iteration 9650/50000, Fitting loss:  0.0000592 
Iteration 9700/50000, Fitting loss:  0.0000624 
Iteration 9750/50000, Fitting loss:  0.0000685 
Iteration 9800/50000, Fitting loss:  0.0000562 
Iteration 9850/50000, Fitting loss:  0.0000514 
Iteration 9900/50000, Fitting loss:  0.0000594 
Iteration 9950/50000, Fitting loss:  0.0000683 
Iteration 10000/50000, Fitting loss:  0.0000642 
Iteration 10050/50000, Fitting loss:  0.0000601 
Iteration 10100/50000, Fitting loss:  0.0000655 
Iteration 10150/50000, Fitting loss:  0.0000544 
Iteration 10200/50000, Fitting loss:  0.0000520 
Iteration 10250/50000, Fitting loss:  0.0000572 
Iteration 10300/50000, Fitting loss:  0.0000618 
Iteration 10350/50000, Fitting loss:  0.0000569 
Iteration 10400/50000, Fitting loss:  0.0000560 
Iteration 10450/50000, Fitting loss:  0.0000555 
Iteration 10500/50000, Fitting loss:  0.0000619 
Iteration 10550/50000, Fitting loss:  0.0000557 
Iteration 10600/50000, Fitting loss:  0.0000576 
Iteration 10650/50000, Fitting loss:  0.0000626 
Iteration 10700/50000, Fitting loss:  0.0000549 
Iteration 10750/50000, Fitting loss:  0.0000546 
Iteration 10800/50000, Fitting loss:  0.0000557 
Iteration 10850/50000, Fitting loss:  0.0000498 
Iteration 10900/50000, Fitting loss:  0.0000677 
Iteration 10950/50000, Fitting loss:  0.0000538 
Iteration 11000/50000, Fitting loss:  0.0000588 
Iteration 11050/50000, Fitting loss:  0.0000514 
Iteration 11100/50000, Fitting loss:  0.0000569 
Iteration 11150/50000, Fitting loss:  0.0000570 
Iteration 11200/50000, Fitting loss:  0.0000535 
Iteration 11250/50000, Fitting loss:  0.0000500 
Iteration 11300/50000, Fitting loss:  0.0000537 
Iteration 11350/50000, Fitting loss:  0.0000546 
Iteration 11400/50000, Fitting loss:  0.0000591 
Iteration 11450/50000, Fitting loss:  0.0000609 
Iteration 11500/50000, Fitting loss:  0.0000507 
Iteration 11550/50000, Fitting loss:  0.0000531 
Iteration 11600/50000, Fitting loss:  0.0000601 
Iteration 11650/50000, Fitting loss:  0.0000584 
Iteration 11700/50000, Fitting loss:  0.0000570 
Iteration 11750/50000, Fitting loss:  0.0000514 
Iteration 11800/50000, Fitting loss:  0.0000483 
Iteration 11850/50000, Fitting loss:  0.0000590 
Iteration 11900/50000, Fitting loss:  0.0000516 
Iteration 11950/50000, Fitting loss:  0.0000527 
Iteration 12000/50000, Fitting loss:  0.0000561 
Iteration 12050/50000, Fitting loss:  0.0000516 
Iteration 12100/50000, Fitting loss:  0.0000528 
Iteration 12150/50000, Fitting loss:  0.0000510 
Iteration 12200/50000, Fitting loss:  0.0000549 
Iteration 12250/50000, Fitting loss:  0.0000527 
Iteration 12300/50000, Fitting loss:  0.0000490 
Iteration 12350/50000, Fitting loss:  0.0000504 
Iteration 12400/50000, Fitting loss:  0.0000585 
Iteration 12450/50000, Fitting loss:  0.0000503 
Iteration 12500/50000, Fitting loss:  0.0000457 
Iteration 12550/50000, Fitting loss:  0.0000536 
Iteration 12600/50000, Fitting loss:  0.0000573 
Iteration 12650/50000, Fitting loss:  0.0000503 
Iteration 12700/50000, Fitting loss:  0.0000495 
Iteration 12750/50000, Fitting loss:  0.0000564 
Iteration 12800/50000, Fitting loss:  0.0000467 
Iteration 12850/50000, Fitting loss:  0.0000560 
Iteration 12900/50000, Fitting loss:  0.0000526 
Iteration 12950/50000, Fitting loss:  0.0000466 
Iteration 13000/50000, Fitting loss:  0.0000536 
Iteration 13050/50000, Fitting loss:  0.0000504 
Iteration 13100/50000, Fitting loss:  0.0000553 
Iteration 13150/50000, Fitting loss:  0.0000484 
Iteration 13200/50000, Fitting loss:  0.0000557 
Iteration 13250/50000, Fitting loss:  0.0000464 
Iteration 13300/50000, Fitting loss:  0.0000463 
Iteration 13350/50000, Fitting loss:  0.0000489 
Iteration 13400/50000, Fitting loss:  0.0000471 
Iteration 13450/50000, Fitting loss:  0.0000496 
Iteration 13500/50000, Fitting loss:  0.0000439 
Iteration 13550/50000, Fitting loss:  0.0000496 
Iteration 13600/50000, Fitting loss:  0.0000456 
Iteration 13650/50000, Fitting loss:  0.0000486 
Iteration 13700/50000, Fitting loss:  0.0000513 
Iteration 13750/50000, Fitting loss:  0.0000449 
Iteration 13800/50000, Fitting loss:  0.0000467 
Iteration 13850/50000, Fitting loss:  0.0000555 
Iteration 13900/50000, Fitting loss:  0.0000514 
Iteration 13950/50000, Fitting loss:  0.0000482 
Iteration 14000/50000, Fitting loss:  0.0000495 
Iteration 14050/50000, Fitting loss:  0.0000491 
Iteration 14100/50000, Fitting loss:  0.0000406 
Iteration 14150/50000, Fitting loss:  0.0000488 
Iteration 14200/50000, Fitting loss:  0.0000539 
Iteration 14250/50000, Fitting loss:  0.0000481 
Iteration 14300/50000, Fitting loss:  0.0000458 
Iteration 14350/50000, Fitting loss:  0.0000465 
Iteration 14400/50000, Fitting loss:  0.0000447 
Iteration 14450/50000, Fitting loss:  0.0000547 
Iteration 14500/50000, Fitting loss:  0.0000499 
Iteration 14550/50000, Fitting loss:  0.0000453 
Iteration 14600/50000, Fitting loss:  0.0000470 
Iteration 14650/50000, Fitting loss:  0.0000442 
Iteration 14700/50000, Fitting loss:  0.0000527 
Iteration 14750/50000, Fitting loss:  0.0000449 
Iteration 14800/50000, Fitting loss:  0.0000515 
Iteration 14850/50000, Fitting loss:  0.0000447 
Iteration 14900/50000, Fitting loss:  0.0000540 
Iteration 14950/50000, Fitting loss:  0.0000493 
Iteration 15000/50000, Fitting loss:  0.0000424 
Iteration 15050/50000, Fitting loss:  0.0000417 
Iteration 15100/50000, Fitting loss:  0.0000443 
Iteration 15150/50000, Fitting loss:  0.0000391 
Iteration 15200/50000, Fitting loss:  0.0000470 
Iteration 15250/50000, Fitting loss:  0.0000451 
Iteration 15300/50000, Fitting loss:  0.0000433 
Iteration 15350/50000, Fitting loss:  0.0000458 
Iteration 15400/50000, Fitting loss:  0.0000464 
Iteration 15450/50000, Fitting loss:  0.0000450 
Iteration 15500/50000, Fitting loss:  0.0000467 
Iteration 15550/50000, Fitting loss:  0.0000441 
Iteration 15600/50000, Fitting loss:  0.0000480 
Iteration 15650/50000, Fitting loss:  0.0000446 
Iteration 15700/50000, Fitting loss:  0.0000477 
Iteration 15750/50000, Fitting loss:  0.0000461 
Iteration 15800/50000, Fitting loss:  0.0000442 
Iteration 15850/50000, Fitting loss:  0.0000439 
Iteration 15900/50000, Fitting loss:  0.0000509 
Iteration 15950/50000, Fitting loss:  0.0000442 
Iteration 16000/50000, Fitting loss:  0.0000431 
Iteration 16050/50000, Fitting loss:  0.0000456 
Iteration 16100/50000, Fitting loss:  0.0000420 
Iteration 16150/50000, Fitting loss:  0.0000491 
Iteration 16200/50000, Fitting loss:  0.0000491 
Iteration 16250/50000, Fitting loss:  0.0000411 
Iteration 16300/50000, Fitting loss:  0.0000456 
Iteration 16350/50000, Fitting loss:  0.0000373 
Iteration 16400/50000, Fitting loss:  0.0000467 
Iteration 16450/50000, Fitting loss:  0.0000464 
Iteration 16500/50000, Fitting loss:  0.0000482 
Iteration 16550/50000, Fitting loss:  0.0000433 
Iteration 16600/50000, Fitting loss:  0.0000510 
Iteration 16650/50000, Fitting loss:  0.0000410 
Iteration 16700/50000, Fitting loss:  0.0000443 
Iteration 16750/50000, Fitting loss:  0.0000397 
Iteration 16800/50000, Fitting loss:  0.0000422 
Iteration 16850/50000, Fitting loss:  0.0000411 
Iteration 16900/50000, Fitting loss:  0.0000409 
Iteration 16950/50000, Fitting loss:  0.0000409 
Iteration 17000/50000, Fitting loss:  0.0000425 
Iteration 17050/50000, Fitting loss:  0.0000434 
Iteration 17100/50000, Fitting loss:  0.0000451 
Iteration 17150/50000, Fitting loss:  0.0000384 
Iteration 17200/50000, Fitting loss:  0.0000400 
Iteration 17250/50000, Fitting loss:  0.0000475 
Iteration 17300/50000, Fitting loss:  0.0000444 
Iteration 17350/50000, Fitting loss:  0.0000425 
Iteration 17400/50000, Fitting loss:  0.0000409 
Iteration 17450/50000, Fitting loss:  0.0000450 
Iteration 17500/50000, Fitting loss:  0.0000410 
Iteration 17550/50000, Fitting loss:  0.0000485 
Iteration 17600/50000, Fitting loss:  0.0000445 
Iteration 17650/50000, Fitting loss:  0.0000437 
Iteration 17700/50000, Fitting loss:  0.0000455 
Iteration 17750/50000, Fitting loss:  0.0000436 
Iteration 17800/50000, Fitting loss:  0.0000378 
Iteration 17850/50000, Fitting loss:  0.0000451 
Iteration 17900/50000, Fitting loss:  0.0000389 
Iteration 17950/50000, Fitting loss:  0.0000459 
Iteration 18000/50000, Fitting loss:  0.0000426 
Iteration 18050/50000, Fitting loss:  0.0000394 
Iteration 18100/50000, Fitting loss:  0.0000421 
Iteration 18150/50000, Fitting loss:  0.0000369 
Iteration 18200/50000, Fitting loss:  0.0000375 
Iteration 18250/50000, Fitting loss:  0.0000436 
Iteration 18300/50000, Fitting loss:  0.0000403 
Iteration 18350/50000, Fitting loss:  0.0000406 
Iteration 18400/50000, Fitting loss:  0.0000370 
Iteration 18450/50000, Fitting loss:  0.0000424 
Iteration 18500/50000, Fitting loss:  0.0000421 
Iteration 18550/50000, Fitting loss:  0.0000382 
Iteration 18600/50000, Fitting loss:  0.0000368 
Iteration 18650/50000, Fitting loss:  0.0000386 
Iteration 18700/50000, Fitting loss:  0.0000375 
Iteration 18750/50000, Fitting loss:  0.0000399 
Iteration 18800/50000, Fitting loss:  0.0000394 
Iteration 18850/50000, Fitting loss:  0.0000406 
Iteration 18900/50000, Fitting loss:  0.0000421 
Iteration 18950/50000, Fitting loss:  0.0000435 
Iteration 19000/50000, Fitting loss:  0.0000487 
Iteration 19050/50000, Fitting loss:  0.0000339 
Iteration 19100/50000, Fitting loss:  0.0000436 
Iteration 19150/50000, Fitting loss:  0.0000384 
Iteration 19200/50000, Fitting loss:  0.0000416 
Iteration 19250/50000, Fitting loss:  0.0000371 
Iteration 19300/50000, Fitting loss:  0.0000401 
Iteration 19350/50000, Fitting loss:  0.0000435 
Iteration 19400/50000, Fitting loss:  0.0000367 
Iteration 19450/50000, Fitting loss:  0.0000426 
Iteration 19500/50000, Fitting loss:  0.0000387 
Iteration 19550/50000, Fitting loss:  0.0000400 
Iteration 19600/50000, Fitting loss:  0.0000449 
Iteration 19650/50000, Fitting loss:  0.0000398 
Iteration 19700/50000, Fitting loss:  0.0000399 
Iteration 19750/50000, Fitting loss:  0.0000384 
Iteration 19800/50000, Fitting loss:  0.0000423 
Iteration 19850/50000, Fitting loss:  0.0000418 
Iteration 19900/50000, Fitting loss:  0.0000360 
Iteration 19950/50000, Fitting loss:  0.0000379 
Iteration 20000/50000, Fitting loss:  0.0000384 
Iteration 20050/50000, Fitting loss:  0.0000421 
Iteration 20100/50000, Fitting loss:  0.0000356 
Iteration 20150/50000, Fitting loss:  0.0000388 
Iteration 20200/50000, Fitting loss:  0.0000373 
Iteration 20250/50000, Fitting loss:  0.0000372 
Iteration 20300/50000, Fitting loss:  0.0000401 
Iteration 20350/50000, Fitting loss:  0.0000412 
Iteration 20400/50000, Fitting loss:  0.0000388 
Iteration 20450/50000, Fitting loss:  0.0000379 
Iteration 20500/50000, Fitting loss:  0.0000341 
Iteration 20550/50000, Fitting loss:  0.0000419 
Iteration 20600/50000, Fitting loss:  0.0000401 
Iteration 20650/50000, Fitting loss:  0.0000410 
Iteration 20700/50000, Fitting loss:  0.0000356 
Iteration 20750/50000, Fitting loss:  0.0000418 
Iteration 20800/50000, Fitting loss:  0.0000416 
Iteration 20850/50000, Fitting loss:  0.0000447 
Iteration 20900/50000, Fitting loss:  0.0000420 
Iteration 20950/50000, Fitting loss:  0.0000363 
Iteration 21000/50000, Fitting loss:  0.0000401 
Iteration 21050/50000, Fitting loss:  0.0000369 
