Data: torch.Size([1, 1, 1000, 1000, 1000]) from full extents (1000, 1000, 1000). IO time loading data:  3.8021
APMGSRN(
  (encoder): APMG_encoder()
  (decoder): Network(n_input_dims=32, n_output_dims=1, seed=1337, dtype=torch.float16, hyperparams={'encoding': {'offset': 0.0, 'otype': 'Identity', 'scale': 1.0}, 'network': {'activation': 'ReLU', 'n_hidden_layers': 2, 'n_neurons': 64, 'otype': 'FullyFusedMLP', 'output_activation': 'None'}, 'otype': 'NetworkWithInputEncoding'})
)
Training on cuda:0 C:\Users\Sky\Documents\GitHub\AMGSRN\Code\..\SavedModels\asteroid_medium_3
Iteration 0/50000, Fitting loss:  0.0460840 
Iteration 1250/50000, Fitting loss:  0.0003380 Grid loss:  0.0000253 
Iteration 1300/50000, Fitting loss:  0.0003703 Grid loss:  0.0000246 
Iteration 1350/50000, Fitting loss:  0.0003412 Grid loss:  0.0000240 
Iteration 1400/50000, Fitting loss:  0.0003519 Grid loss:  0.0000231 
Iteration 1450/50000, Fitting loss:  0.0003481 Grid loss:  0.0000233 
Iteration 1500/50000, Fitting loss:  0.0003956 Grid loss:  0.0000231 
Iteration 1550/50000, Fitting loss:  0.0002880 Grid loss:  0.0000224 
Iteration 1600/50000, Fitting loss:  0.0002806 Grid loss:  0.0000220 
Iteration 1650/50000, Fitting loss:  0.0003217 Grid loss:  0.0000219 
Iteration 1700/50000, Fitting loss:  0.0003683 Grid loss:  0.0000229 
Iteration 1750/50000, Fitting loss:  0.0002818 Grid loss:  0.0000208 
Iteration 1800/50000, Fitting loss:  0.0004323 Grid loss:  0.0000224 
Iteration 1850/50000, Fitting loss:  0.0002780 Grid loss:  0.0000214 
Iteration 1900/50000, Fitting loss:  0.0002885 Grid loss:  0.0000206 
Iteration 1950/50000, Fitting loss:  0.0003621 Grid loss:  0.0000208 
Iteration 2000/50000, Fitting loss:  0.0002488 Grid loss:  0.0000210 
Iteration 2050/50000, Fitting loss:  0.0003179 Grid loss:  0.0000209 
Iteration 2100/50000, Fitting loss:  0.0002370 Grid loss:  0.0000202 
Iteration 2150/50000, Fitting loss:  0.0002391 Grid loss:  0.0000203 
Iteration 2200/50000, Fitting loss:  0.0002850 Grid loss:  0.0000196 
Iteration 2250/50000, Fitting loss:  0.0002331 Grid loss:  0.0000195 
Iteration 2300/50000, Fitting loss:  0.0002602 Grid loss:  0.0000194 
Iteration 2350/50000, Fitting loss:  0.0004295 Grid loss:  0.0000190 
Iteration 2400/50000, Fitting loss:  0.0002623 Grid loss:  0.0000188 
Iteration 2450/50000, Fitting loss:  0.0004747 Grid loss:  0.0000197 
Iteration 2500/50000, Fitting loss:  0.0002939 Grid loss:  0.0000186 
Iteration 2550/50000, Fitting loss:  0.0002985 Grid loss:  0.0000184 
Iteration 2600/50000, Fitting loss:  0.0002791 Grid loss:  0.0000184 
Iteration 2650/50000, Fitting loss:  0.0003223 Grid loss:  0.0000186 
Iteration 2700/50000, Fitting loss:  0.0002616 Grid loss:  0.0000188 
Iteration 2750/50000, Fitting loss:  0.0002633 Grid loss:  0.0000180 
Iteration 2800/50000, Fitting loss:  0.0002829 Grid loss:  0.0000184 
Iteration 2850/50000, Fitting loss:  0.0002741 Grid loss:  0.0000172 
Iteration 2900/50000, Fitting loss:  0.0003986 Grid loss:  0.0000166 
Iteration 2950/50000, Fitting loss:  0.0003078 Grid loss:  0.0000167 
Iteration 3000/50000, Fitting loss:  0.0003609 Grid loss:  0.0000161 
Iteration 3050/50000, Fitting loss:  0.0003016 Grid loss:  0.0000168 
Iteration 3100/50000, Fitting loss:  0.0005663 Grid loss:  0.0000173 
Iteration 3150/50000, Fitting loss:  0.0002909 Grid loss:  0.0000159 
Iteration 3200/50000, Fitting loss:  0.0003012 Grid loss:  0.0000171 
Iteration 3250/50000, Fitting loss:  0.0003085 Grid loss:  0.0000159 
Iteration 3300/50000, Fitting loss:  0.0002919 Grid loss:  0.0000156 
Iteration 3350/50000, Fitting loss:  0.0002620 Grid loss:  0.0000161 
Iteration 3400/50000, Fitting loss:  0.0004343 Grid loss:  0.0000174 
Iteration 3450/50000, Fitting loss:  0.0003091 Grid loss:  0.0000168 
Iteration 3500/50000, Fitting loss:  0.0002418 Grid loss:  0.0000168 
Iteration 3550/50000, Fitting loss:  0.0002266 Grid loss:  0.0000168 
Iteration 3600/50000, Fitting loss:  0.0003365 Grid loss:  0.0000161 
Iteration 3650/50000, Fitting loss:  0.0002284 Grid loss:  0.0000160 
Iteration 3700/50000, Fitting loss:  0.0005063 Grid loss:  0.0000171 
Iteration 3750/50000, Fitting loss:  0.0003080 Grid loss:  0.0000158 
Iteration 3800/50000, Fitting loss:  0.0002569 Grid loss:  0.0000157 
Iteration 3850/50000, Fitting loss:  0.0002580 Grid loss:  0.0000158 
Iteration 3900/50000, Fitting loss:  0.0003092 Grid loss:  0.0000158 
Iteration 3950/50000, Fitting loss:  0.0002616 Grid loss:  0.0000163 
Iteration 4000/50000, Fitting loss:  0.0002306 Grid loss:  0.0000160 
Iteration 4050/50000, Fitting loss:  0.0003220 Grid loss:  0.0000151 
Iteration 4100/50000, Fitting loss:  0.0002856 Grid loss:  0.0000159 
Iteration 4150/50000, Fitting loss:  0.0003107 Grid loss:  0.0000167 
Iteration 4200/50000, Fitting loss:  0.0003247 Grid loss:  0.0000153 
Iteration 4250/50000, Fitting loss:  0.0002947 Grid loss:  0.0000148 
Iteration 4300/50000, Fitting loss:  0.0002686 Grid loss:  0.0000163 
Iteration 4350/50000, Fitting loss:  0.0003918 Grid loss:  0.0000171 
Iteration 4400/50000, Fitting loss:  0.0002806 Grid loss:  0.0000159 
Iteration 4450/50000, Fitting loss:  0.0004150 Grid loss:  0.0000169 
Iteration 4500/50000, Fitting loss:  0.0003531 Grid loss:  0.0000157 
Epoch 04039: reducing learning rate of group 0 to 5.0000e-04.
Epoch 04039: reducing learning rate of group 1 to 5.0000e-04.
Epoch 04039: reducing learning rate of group 2 to 5.0000e-04.
Iteration 4550/50000, Fitting loss:  0.0002544 Grid loss:  0.0000158 
Iteration 4600/50000, Fitting loss:  0.0002232 Grid loss:  0.0000154 
Iteration 4650/50000, Fitting loss:  0.0002382 Grid loss:  0.0000162 
Iteration 4700/50000, Fitting loss:  0.0002027 Grid loss:  0.0000156 
Iteration 4750/50000, Fitting loss:  0.0002274 Grid loss:  0.0000159 
Iteration 4800/50000, Fitting loss:  0.0002419 Grid loss:  0.0000156 
Iteration 4850/50000, Fitting loss:  0.0002577 Grid loss:  0.0000154 
Iteration 4900/50000, Fitting loss:  0.0002096 Grid loss:  0.0000154 
Iteration 4950/50000, Fitting loss:  0.0001984 Grid loss:  0.0000161 
Iteration 5000/50000, Fitting loss:  0.0002393 Grid loss:  0.0000151 
Iteration 5050/50000, Fitting loss:  0.0001838 Grid loss:  0.0000160 
Iteration 5100/50000, Fitting loss:  0.0001936 Grid loss:  0.0000157 
Iteration 5150/50000, Fitting loss:  0.0002026 Grid loss:  0.0000156 
Iteration 5200/50000, Fitting loss:  0.0002132 Grid loss:  0.0000153 
Iteration 5250/50000, Fitting loss:  0.0001644 Grid loss:  0.0000162 
Epoch 04790: reducing learning rate of group 0 to 2.5000e-04.
Epoch 04790: reducing learning rate of group 1 to 2.5000e-04.
Epoch 04790: reducing learning rate of group 2 to 2.5000e-04.
Iteration 5300/50000, Fitting loss:  0.0001803 Grid loss:  0.0000158 
Iteration 5350/50000, Fitting loss:  0.0001631 Grid loss:  0.0000152 
Iteration 5400/50000, Fitting loss:  0.0001935 Grid loss:  0.0000168 
Iteration 5450/50000, Fitting loss:  0.0001884 Grid loss:  0.0000157 
Iteration 5500/50000, Fitting loss:  0.0001733 Grid loss:  0.0000162 
Iteration 5550/50000, Fitting loss:  0.0001799 Grid loss:  0.0000164 
Iteration 5600/50000, Fitting loss:  0.0001527 Grid loss:  0.0000165 
Iteration 5650/50000, Fitting loss:  0.0001653 Grid loss:  0.0000165 
Iteration 5700/50000, Fitting loss:  0.0001656 Grid loss:  0.0000159 
Iteration 5750/50000, Fitting loss:  0.0001698 Grid loss:  0.0000166 
Iteration 5800/50000, Fitting loss:  0.0001697 Grid loss:  0.0000166 
Iteration 5850/50000, Fitting loss:  0.0001786 Grid loss:  0.0000166 
Iteration 5900/50000, Fitting loss:  0.0001667 Grid loss:  0.0000163 
Iteration 5950/50000, Fitting loss:  0.0001611 Grid loss:  0.0000166 
Iteration 6000/50000, Fitting loss:  0.0001916 Grid loss:  0.0000156 
Epoch 05541: reducing learning rate of group 0 to 1.2500e-04.
Epoch 05541: reducing learning rate of group 1 to 1.2500e-04.
Epoch 05541: reducing learning rate of group 2 to 1.2500e-04.
Iteration 6050/50000, Fitting loss:  0.0001694 Grid loss:  0.0000167 
Iteration 6100/50000, Fitting loss:  0.0001211 Grid loss:  0.0000165 
Iteration 6150/50000, Fitting loss:  0.0001421 Grid loss:  0.0000168 
Iteration 6200/50000, Fitting loss:  0.0001356 Grid loss:  0.0000165 
Iteration 6250/50000, Fitting loss:  0.0001364 Grid loss:  0.0000166 
Iteration 6300/50000, Fitting loss:  0.0001491 Grid loss:  0.0000169 
Iteration 6350/50000, Fitting loss:  0.0001364 Grid loss:  0.0000171 
Iteration 6400/50000, Fitting loss:  0.0001269 Grid loss:  0.0000168 
Iteration 6450/50000, Fitting loss:  0.0001340 Grid loss:  0.0000168 
Iteration 6500/50000, Fitting loss:  0.0001183 Grid loss:  0.0000164 
Iteration 6550/50000, Fitting loss:  0.0001382 Grid loss:  0.0000174 
Iteration 6600/50000, Fitting loss:  0.0001287 Grid loss:  0.0000170 
Iteration 6650/50000, Fitting loss:  0.0001291 Grid loss:  0.0000171 
Iteration 6700/50000, Fitting loss:  0.0001300 Grid loss:  0.0000165 
Iteration 6750/50000, Fitting loss:  0.0001243 Grid loss:  0.0000168 
Epoch 06292: reducing learning rate of group 0 to 6.2500e-05.
Epoch 06292: reducing learning rate of group 1 to 6.2500e-05.
Epoch 06292: reducing learning rate of group 2 to 6.2500e-05.
Iteration 6800/50000, Fitting loss:  0.0001291 Grid loss:  0.0000168 
Iteration 6850/50000, Fitting loss:  0.0001332 Grid loss:  0.0000171 
Iteration 6900/50000, Fitting loss:  0.0001179 Grid loss:  0.0000172 
Iteration 6950/50000, Fitting loss:  0.0001123 Grid loss:  0.0000169 
Iteration 7000/50000, Fitting loss:  0.0001093 Grid loss:  0.0000167 
Iteration 7050/50000, Fitting loss:  0.0001153 Grid loss:  0.0000177 
Iteration 7100/50000, Fitting loss:  0.0001149 Grid loss:  0.0000174 
Iteration 7150/50000, Fitting loss:  0.0001121 Grid loss:  0.0000168 
Iteration 7200/50000, Fitting loss:  0.0001178 Grid loss:  0.0000178 
Iteration 7250/50000, Fitting loss:  0.0001146 Grid loss:  0.0000171 
Iteration 7300/50000, Fitting loss:  0.0001152 Grid loss:  0.0000177 
Iteration 7350/50000, Fitting loss:  0.0001104 Grid loss:  0.0000176 
Iteration 7400/50000, Fitting loss:  0.0001035 Grid loss:  0.0000167 
Iteration 7450/50000, Fitting loss:  0.0000971 Grid loss:  0.0000172 
Iteration 7500/50000, Fitting loss:  0.0000943 Grid loss:  0.0000176 
Epoch 07043: reducing learning rate of group 0 to 3.1250e-05.
Epoch 07043: reducing learning rate of group 1 to 3.1250e-05.
Epoch 07043: reducing learning rate of group 2 to 3.1250e-05.
Iteration 7550/50000, Fitting loss:  0.0001027 Grid loss:  0.0000168 
Iteration 7600/50000, Fitting loss:  0.0001058 Grid loss:  0.0000171 
Iteration 7650/50000, Fitting loss:  0.0001089 Grid loss:  0.0000176 
Iteration 7700/50000, Fitting loss:  0.0000974 Grid loss:  0.0000175 
Iteration 7750/50000, Fitting loss:  0.0000992 Grid loss:  0.0000170 
Iteration 7800/50000, Fitting loss:  0.0000929 Grid loss:  0.0000170 
Iteration 7850/50000, Fitting loss:  0.0000929 Grid loss:  0.0000167 
Iteration 7900/50000, Fitting loss:  0.0000958 Grid loss:  0.0000173 
Iteration 7950/50000, Fitting loss:  0.0000966 Grid loss:  0.0000170 
Iteration 8000/50000, Fitting loss:  0.0000906 Grid loss:  0.0000166 
Iteration 8050/50000, Fitting loss:  0.0000990 Grid loss:  0.0000170 
Iteration 8100/50000, Fitting loss:  0.0000871 Grid loss:  0.0000163 
Iteration 8150/50000, Fitting loss:  0.0000941 Grid loss:  0.0000171 
Iteration 8200/50000, Fitting loss:  0.0000909 Grid loss:  0.0000174 
Iteration 8250/50000, Fitting loss:  0.0000837 Grid loss:  0.0000169 
Epoch 07794: reducing learning rate of group 0 to 1.5625e-05.
Epoch 07794: reducing learning rate of group 1 to 1.5625e-05.
Epoch 07794: reducing learning rate of group 2 to 1.5625e-05.
Grid has converged. Setting early stopping flag.
Iteration 8300/50000, Fitting loss:  0.0000897 
Iteration 8350/50000, Fitting loss:  0.0001055 
Iteration 8400/50000, Fitting loss:  0.0000828 
Iteration 8450/50000, Fitting loss:  0.0000894 
Iteration 8500/50000, Fitting loss:  0.0000831 
Iteration 8550/50000, Fitting loss:  0.0000897 
Iteration 8600/50000, Fitting loss:  0.0000908 
Iteration 8650/50000, Fitting loss:  0.0000742 
Iteration 8700/50000, Fitting loss:  0.0000843 
Iteration 8750/50000, Fitting loss:  0.0000785 
Iteration 8800/50000, Fitting loss:  0.0000874 
Iteration 8850/50000, Fitting loss:  0.0000831 
Iteration 8900/50000, Fitting loss:  0.0000923 
Iteration 8950/50000, Fitting loss:  0.0000844 
Iteration 9000/50000, Fitting loss:  0.0000767 
Iteration 9050/50000, Fitting loss:  0.0000813 
Iteration 9100/50000, Fitting loss:  0.0000860 
Iteration 9150/50000, Fitting loss:  0.0000773 
Iteration 9200/50000, Fitting loss:  0.0000761 
Iteration 9250/50000, Fitting loss:  0.0000781 
Iteration 9300/50000, Fitting loss:  0.0000759 
Iteration 9350/50000, Fitting loss:  0.0000794 
Iteration 9400/50000, Fitting loss:  0.0000799 
Iteration 9450/50000, Fitting loss:  0.0000927 
Iteration 9500/50000, Fitting loss:  0.0000747 
Iteration 9550/50000, Fitting loss:  0.0000686 
Iteration 9600/50000, Fitting loss:  0.0000902 
Iteration 9650/50000, Fitting loss:  0.0000713 
Iteration 9700/50000, Fitting loss:  0.0000723 
Iteration 9750/50000, Fitting loss:  0.0000796 
Iteration 9800/50000, Fitting loss:  0.0000653 
Iteration 9850/50000, Fitting loss:  0.0000706 
Iteration 9900/50000, Fitting loss:  0.0001003 
Iteration 9950/50000, Fitting loss:  0.0000794 
Iteration 10000/50000, Fitting loss:  0.0000749 
Iteration 10050/50000, Fitting loss:  0.0000789 
Iteration 10100/50000, Fitting loss:  0.0000750 
Iteration 10150/50000, Fitting loss:  0.0000649 
Iteration 10200/50000, Fitting loss:  0.0000670 
Iteration 10250/50000, Fitting loss:  0.0000715 
Iteration 10300/50000, Fitting loss:  0.0000748 
Iteration 10350/50000, Fitting loss:  0.0000676 
Iteration 10400/50000, Fitting loss:  0.0000709 
Iteration 10450/50000, Fitting loss:  0.0000749 
Iteration 10500/50000, Fitting loss:  0.0000672 
Iteration 10550/50000, Fitting loss:  0.0000704 
Iteration 10600/50000, Fitting loss:  0.0000727 
Iteration 10650/50000, Fitting loss:  0.0000773 
Iteration 10700/50000, Fitting loss:  0.0000662 
Iteration 10750/50000, Fitting loss:  0.0000677 
Iteration 10800/50000, Fitting loss:  0.0000660 
Iteration 10850/50000, Fitting loss:  0.0000604 
Iteration 10900/50000, Fitting loss:  0.0000721 
Iteration 10950/50000, Fitting loss:  0.0000683 
Iteration 11000/50000, Fitting loss:  0.0000751 
Iteration 11050/50000, Fitting loss:  0.0000621 
Iteration 11100/50000, Fitting loss:  0.0000662 
Iteration 11150/50000, Fitting loss:  0.0000696 
Iteration 11200/50000, Fitting loss:  0.0000669 
Iteration 11250/50000, Fitting loss:  0.0000555 
Iteration 11300/50000, Fitting loss:  0.0000630 
Iteration 11350/50000, Fitting loss:  0.0000646 
Iteration 11400/50000, Fitting loss:  0.0000676 
Iteration 11450/50000, Fitting loss:  0.0000761 
Iteration 11500/50000, Fitting loss:  0.0000665 
Iteration 11550/50000, Fitting loss:  0.0000703 
Iteration 11600/50000, Fitting loss:  0.0000687 
Iteration 11650/50000, Fitting loss:  0.0000678 
Iteration 11700/50000, Fitting loss:  0.0000728 
Iteration 11750/50000, Fitting loss:  0.0000595 
Iteration 11800/50000, Fitting loss:  0.0000617 
Iteration 11850/50000, Fitting loss:  0.0000784 
Iteration 11900/50000, Fitting loss:  0.0000625 
Iteration 11950/50000, Fitting loss:  0.0000610 
Iteration 12000/50000, Fitting loss:  0.0000678 
Iteration 12050/50000, Fitting loss:  0.0000625 
Iteration 12100/50000, Fitting loss:  0.0000635 
Iteration 12150/50000, Fitting loss:  0.0000652 
Iteration 12200/50000, Fitting loss:  0.0000542 
Iteration 12250/50000, Fitting loss:  0.0000691 
Iteration 12300/50000, Fitting loss:  0.0000575 
Iteration 12350/50000, Fitting loss:  0.0000670 
Iteration 12400/50000, Fitting loss:  0.0000667 
Iteration 12450/50000, Fitting loss:  0.0000598 
Iteration 12500/50000, Fitting loss:  0.0000598 
Iteration 12550/50000, Fitting loss:  0.0000690 
Iteration 12600/50000, Fitting loss:  0.0000615 
Iteration 12650/50000, Fitting loss:  0.0000636 
Iteration 12700/50000, Fitting loss:  0.0000626 
Iteration 12750/50000, Fitting loss:  0.0000614 
Iteration 12800/50000, Fitting loss:  0.0000589 
Iteration 12850/50000, Fitting loss:  0.0000693 
Iteration 12900/50000, Fitting loss:  0.0000616 
Iteration 12950/50000, Fitting loss:  0.0000562 
Iteration 13000/50000, Fitting loss:  0.0000588 
Iteration 13050/50000, Fitting loss:  0.0000620 
Iteration 13100/50000, Fitting loss:  0.0000593 
Iteration 13150/50000, Fitting loss:  0.0000787 
Iteration 13200/50000, Fitting loss:  0.0000579 
Iteration 13250/50000, Fitting loss:  0.0000621 
Iteration 13300/50000, Fitting loss:  0.0000614 
Iteration 13350/50000, Fitting loss:  0.0000597 
Iteration 13400/50000, Fitting loss:  0.0000552 
Iteration 13450/50000, Fitting loss:  0.0000636 
Iteration 13500/50000, Fitting loss:  0.0000558 
Iteration 13550/50000, Fitting loss:  0.0000594 
Iteration 13600/50000, Fitting loss:  0.0000569 
Iteration 13650/50000, Fitting loss:  0.0000600 
Iteration 13700/50000, Fitting loss:  0.0000583 
Iteration 13750/50000, Fitting loss:  0.0000484 
Iteration 13800/50000, Fitting loss:  0.0000563 
Iteration 13850/50000, Fitting loss:  0.0000646 
Iteration 13900/50000, Fitting loss:  0.0000559 
Iteration 13950/50000, Fitting loss:  0.0000566 
Iteration 14000/50000, Fitting loss:  0.0000561 
Iteration 14050/50000, Fitting loss:  0.0000637 
Iteration 14100/50000, Fitting loss:  0.0000526 
Iteration 14150/50000, Fitting loss:  0.0000580 
Iteration 14200/50000, Fitting loss:  0.0000567 
Iteration 14250/50000, Fitting loss:  0.0000607 
Iteration 14300/50000, Fitting loss:  0.0000538 
Iteration 14350/50000, Fitting loss:  0.0000580 
Iteration 14400/50000, Fitting loss:  0.0000678 
Iteration 14450/50000, Fitting loss:  0.0000567 
Iteration 14500/50000, Fitting loss:  0.0000559 
Iteration 14550/50000, Fitting loss:  0.0000555 
Iteration 14600/50000, Fitting loss:  0.0000582 
Iteration 14650/50000, Fitting loss:  0.0000538 
Iteration 14700/50000, Fitting loss:  0.0000575 
Iteration 14750/50000, Fitting loss:  0.0000541 
Iteration 14800/50000, Fitting loss:  0.0000566 
Iteration 14850/50000, Fitting loss:  0.0000545 
Iteration 14900/50000, Fitting loss:  0.0000559 
Iteration 14950/50000, Fitting loss:  0.0000552 
Iteration 15000/50000, Fitting loss:  0.0000559 
Iteration 15050/50000, Fitting loss:  0.0000591 
Iteration 15100/50000, Fitting loss:  0.0000539 
Iteration 15150/50000, Fitting loss:  0.0000550 
Iteration 15200/50000, Fitting loss:  0.0000567 
Iteration 15250/50000, Fitting loss:  0.0000554 
Iteration 15300/50000, Fitting loss:  0.0000539 
Iteration 15350/50000, Fitting loss:  0.0000556 
Iteration 15400/50000, Fitting loss:  0.0000526 
Iteration 15450/50000, Fitting loss:  0.0000561 
Iteration 15500/50000, Fitting loss:  0.0000543 
Iteration 15550/50000, Fitting loss:  0.0000586 
Iteration 15600/50000, Fitting loss:  0.0000556 
Iteration 15650/50000, Fitting loss:  0.0000565 
Iteration 15700/50000, Fitting loss:  0.0000627 
Iteration 15750/50000, Fitting loss:  0.0000525 
Iteration 15800/50000, Fitting loss:  0.0000549 
Iteration 15850/50000, Fitting loss:  0.0000567 
Iteration 15900/50000, Fitting loss:  0.0000495 
Iteration 15950/50000, Fitting loss:  0.0000527 
Iteration 16000/50000, Fitting loss:  0.0000518 
Iteration 16050/50000, Fitting loss:  0.0000516 
Iteration 16100/50000, Fitting loss:  0.0000503 
Iteration 16150/50000, Fitting loss:  0.0000533 
Iteration 16200/50000, Fitting loss:  0.0000598 
Iteration 16250/50000, Fitting loss:  0.0000557 
Iteration 16300/50000, Fitting loss:  0.0000522 
Iteration 16350/50000, Fitting loss:  0.0000510 
Iteration 16400/50000, Fitting loss:  0.0000552 
Iteration 16450/50000, Fitting loss:  0.0000547 
Iteration 16500/50000, Fitting loss:  0.0000544 
Iteration 16550/50000, Fitting loss:  0.0000503 
Iteration 16600/50000, Fitting loss:  0.0000525 
Iteration 16650/50000, Fitting loss:  0.0000511 
Iteration 16700/50000, Fitting loss:  0.0000490 
Iteration 16750/50000, Fitting loss:  0.0000476 
Iteration 16800/50000, Fitting loss:  0.0000436 
Iteration 16850/50000, Fitting loss:  0.0000554 
Iteration 16900/50000, Fitting loss:  0.0000530 
Iteration 16950/50000, Fitting loss:  0.0000497 
Iteration 17000/50000, Fitting loss:  0.0000493 
Iteration 17050/50000, Fitting loss:  0.0000563 
Iteration 17100/50000, Fitting loss:  0.0000585 
Iteration 17150/50000, Fitting loss:  0.0000481 
Iteration 17200/50000, Fitting loss:  0.0000483 
Iteration 17250/50000, Fitting loss:  0.0000524 
Iteration 17300/50000, Fitting loss:  0.0000542 
Iteration 17350/50000, Fitting loss:  0.0000461 
Iteration 17400/50000, Fitting loss:  0.0000482 
Iteration 17450/50000, Fitting loss:  0.0000518 
Iteration 17500/50000, Fitting loss:  0.0000534 
Iteration 17550/50000, Fitting loss:  0.0000489 
Iteration 17600/50000, Fitting loss:  0.0000513 
Iteration 17650/50000, Fitting loss:  0.0000525 
Iteration 17700/50000, Fitting loss:  0.0000579 
Iteration 17750/50000, Fitting loss:  0.0000678 
Iteration 17800/50000, Fitting loss:  0.0000461 
Iteration 17850/50000, Fitting loss:  0.0000506 
Iteration 17900/50000, Fitting loss:  0.0000483 
Iteration 17950/50000, Fitting loss:  0.0000628 
Iteration 18000/50000, Fitting loss:  0.0000553 
Iteration 18050/50000, Fitting loss:  0.0000444 
Iteration 18100/50000, Fitting loss:  0.0000468 
Iteration 18150/50000, Fitting loss:  0.0000511 
Iteration 18200/50000, Fitting loss:  0.0000475 
Iteration 18250/50000, Fitting loss:  0.0000545 
Iteration 18300/50000, Fitting loss:  0.0000461 
Iteration 18350/50000, Fitting loss:  0.0000519 
Iteration 18400/50000, Fitting loss:  0.0000478 
Iteration 18450/50000, Fitting loss:  0.0000523 
Iteration 18500/50000, Fitting loss:  0.0000472 
Iteration 18550/50000, Fitting loss:  0.0000467 
Iteration 18600/50000, Fitting loss:  0.0000486 
Iteration 18650/50000, Fitting loss:  0.0000495 
Iteration 18700/50000, Fitting loss:  0.0000476 
Iteration 18750/50000, Fitting loss:  0.0000491 
Iteration 18800/50000, Fitting loss:  0.0000564 
Iteration 18850/50000, Fitting loss:  0.0000480 
Iteration 18900/50000, Fitting loss:  0.0000482 
Iteration 18950/50000, Fitting loss:  0.0000523 
Iteration 19000/50000, Fitting loss:  0.0000524 
Iteration 19050/50000, Fitting loss:  0.0000468 
Iteration 19100/50000, Fitting loss:  0.0000467 
Iteration 19150/50000, Fitting loss:  0.0000556 
Iteration 19200/50000, Fitting loss:  0.0000494 
Iteration 19250/50000, Fitting loss:  0.0000441 
Iteration 19300/50000, Fitting loss:  0.0000527 
Iteration 19350/50000, Fitting loss:  0.0000441 
Iteration 19400/50000, Fitting loss:  0.0000465 
Iteration 19450/50000, Fitting loss:  0.0000514 
Iteration 19500/50000, Fitting loss:  0.0000472 
Iteration 19550/50000, Fitting loss:  0.0000469 
Iteration 19600/50000, Fitting loss:  0.0000480 
Iteration 19650/50000, Fitting loss:  0.0000482 
Iteration 19700/50000, Fitting loss:  0.0000458 
Iteration 19750/50000, Fitting loss:  0.0000432 
Iteration 19800/50000, Fitting loss:  0.0000505 
Iteration 19850/50000, Fitting loss:  0.0000510 
Iteration 19900/50000, Fitting loss:  0.0000620 
Iteration 19950/50000, Fitting loss:  0.0000475 
Iteration 20000/50000, Fitting loss:  0.0000437 
Iteration 20050/50000, Fitting loss:  0.0000502 
Iteration 20100/50000, Fitting loss:  0.0000476 
Iteration 20150/50000, Fitting loss:  0.0000451 
Iteration 20200/50000, Fitting loss:  0.0000471 
Iteration 20250/50000, Fitting loss:  0.0000475 
Iteration 20300/50000, Fitting loss:  0.0000474 
Iteration 20350/50000, Fitting loss:  0.0000581 
Iteration 20400/50000, Fitting loss:  0.0000477 
Iteration 20450/50000, Fitting loss:  0.0000498 
Iteration 20500/50000, Fitting loss:  0.0000400 
Iteration 20550/50000, Fitting loss:  0.0000489 
Iteration 20600/50000, Fitting loss:  0.0000478 
Iteration 20650/50000, Fitting loss:  0.0000480 
