Data: torch.Size([1, 1, 1000, 1000, 1000]) from full extents (1000, 1000, 1000). IO time loading data:  3.8769
APMGSRN(
  (encoder): APMG_encoder()
  (decoder): Network(n_input_dims=32, n_output_dims=1, seed=1337, dtype=torch.float16, hyperparams={'encoding': {'offset': 0.0, 'otype': 'Identity', 'scale': 1.0}, 'network': {'activation': 'ReLU', 'n_hidden_layers': 2, 'n_neurons': 64, 'otype': 'FullyFusedMLP', 'output_activation': 'None'}, 'otype': 'NetworkWithInputEncoding'})
)
Training on cuda:0 C:\Users\Sky\Documents\GitHub\AMGSRN\Code\..\SavedModels\asteroid_large_4
Iteration 0/50000, Fitting loss:  0.0460840 
Iteration 2600/50000, Fitting loss:  0.0004167 Grid loss:  0.0000181 
Iteration 2650/50000, Fitting loss:  0.0004491 Grid loss:  0.0000188 
Iteration 2700/50000, Fitting loss:  0.0003488 Grid loss:  0.0000188 
Iteration 2750/50000, Fitting loss:  0.0003905 Grid loss:  0.0000180 
Iteration 2800/50000, Fitting loss:  0.0004583 Grid loss:  0.0000176 
Iteration 2850/50000, Fitting loss:  0.0004003 Grid loss:  0.0000180 
Iteration 2900/50000, Fitting loss:  0.0003796 Grid loss:  0.0000175 
Iteration 2950/50000, Fitting loss:  0.0003594 Grid loss:  0.0000178 
Iteration 3000/50000, Fitting loss:  0.0003898 Grid loss:  0.0000176 
Iteration 3050/50000, Fitting loss:  0.0003710 Grid loss:  0.0000176 
Iteration 3100/50000, Fitting loss:  0.0003833 Grid loss:  0.0000177 
Iteration 3150/50000, Fitting loss:  0.0003667 Grid loss:  0.0000182 
Iteration 3200/50000, Fitting loss:  0.0004262 Grid loss:  0.0000169 
Iteration 3250/50000, Fitting loss:  0.0003542 Grid loss:  0.0000176 
Iteration 3300/50000, Fitting loss:  0.0004214 Grid loss:  0.0000185 
Iteration 3350/50000, Fitting loss:  0.0004445 Grid loss:  0.0000176 
Iteration 3400/50000, Fitting loss:  0.0004234 Grid loss:  0.0000176 
Iteration 3450/50000, Fitting loss:  0.0003541 Grid loss:  0.0000175 
Iteration 3500/50000, Fitting loss:  0.0003392 Grid loss:  0.0000169 
Iteration 3550/50000, Fitting loss:  0.0002992 Grid loss:  0.0000166 
Iteration 3600/50000, Fitting loss:  0.0003544 Grid loss:  0.0000171 
Iteration 3650/50000, Fitting loss:  0.0003560 Grid loss:  0.0000179 
Iteration 3700/50000, Fitting loss:  0.0004513 Grid loss:  0.0000158 
Iteration 3750/50000, Fitting loss:  0.0003972 Grid loss:  0.0000164 
Iteration 3800/50000, Fitting loss:  0.0003251 Grid loss:  0.0000158 
Iteration 3850/50000, Fitting loss:  0.0003052 Grid loss:  0.0000170 
Iteration 3900/50000, Fitting loss:  0.0004629 Grid loss:  0.0000159 
Iteration 3950/50000, Fitting loss:  0.0003395 Grid loss:  0.0000168 
Iteration 4000/50000, Fitting loss:  0.0003224 Grid loss:  0.0000159 
Iteration 4050/50000, Fitting loss:  0.0003924 Grid loss:  0.0000155 
Iteration 4100/50000, Fitting loss:  0.0003170 Grid loss:  0.0000158 
Iteration 4150/50000, Fitting loss:  0.0003503 Grid loss:  0.0000165 
Iteration 4200/50000, Fitting loss:  0.0003158 Grid loss:  0.0000167 
Iteration 4250/50000, Fitting loss:  0.0003639 Grid loss:  0.0000159 
Iteration 4300/50000, Fitting loss:  0.0003335 Grid loss:  0.0000162 
Iteration 4350/50000, Fitting loss:  0.0003356 Grid loss:  0.0000156 
Epoch 03865: reducing learning rate of group 0 to 5.0000e-04.
Epoch 03865: reducing learning rate of group 1 to 5.0000e-04.
Epoch 03865: reducing learning rate of group 2 to 5.0000e-04.
Iteration 4400/50000, Fitting loss:  0.0002921 Grid loss:  0.0000153 
Iteration 4450/50000, Fitting loss:  0.0002898 Grid loss:  0.0000149 
Iteration 4500/50000, Fitting loss:  0.0003473 Grid loss:  0.0000150 
Iteration 4550/50000, Fitting loss:  0.0002659 Grid loss:  0.0000159 
Iteration 4600/50000, Fitting loss:  0.0002495 Grid loss:  0.0000153 
Iteration 4650/50000, Fitting loss:  0.0003202 Grid loss:  0.0000156 
Iteration 4700/50000, Fitting loss:  0.0002167 Grid loss:  0.0000152 
Iteration 4750/50000, Fitting loss:  0.0002597 Grid loss:  0.0000154 
Iteration 4800/50000, Fitting loss:  0.0002916 Grid loss:  0.0000144 
Iteration 4850/50000, Fitting loss:  0.0002382 Grid loss:  0.0000152 
Iteration 4900/50000, Fitting loss:  0.0002653 Grid loss:  0.0000152 
Iteration 4950/50000, Fitting loss:  0.0003289 Grid loss:  0.0000147 
Iteration 5000/50000, Fitting loss:  0.0002663 Grid loss:  0.0000149 
Iteration 5050/50000, Fitting loss:  0.0002114 Grid loss:  0.0000150 
Iteration 5100/50000, Fitting loss:  0.0002468 Grid loss:  0.0000148 
Iteration 5150/50000, Fitting loss:  0.0002169 Grid loss:  0.0000148 
Iteration 5200/50000, Fitting loss:  0.0002524 Grid loss:  0.0000152 
Iteration 5250/50000, Fitting loss:  0.0002427 Grid loss:  0.0000149 
Iteration 5300/50000, Fitting loss:  0.0002603 Grid loss:  0.0000144 
Iteration 5350/50000, Fitting loss:  0.0002140 Grid loss:  0.0000146 
Iteration 5400/50000, Fitting loss:  0.0002682 Grid loss:  0.0000149 
Iteration 5450/50000, Fitting loss:  0.0002545 Grid loss:  0.0000144 
Iteration 5500/50000, Fitting loss:  0.0002338 Grid loss:  0.0000154 
Iteration 5550/50000, Fitting loss:  0.0003179 Grid loss:  0.0000161 
Iteration 5600/50000, Fitting loss:  0.0003799 Grid loss:  0.0000152 
Iteration 5650/50000, Fitting loss:  0.0003173 Grid loss:  0.0000147 
Iteration 5700/50000, Fitting loss:  0.0002957 Grid loss:  0.0000140 
Iteration 5750/50000, Fitting loss:  0.0003385 Grid loss:  0.0000146 
Epoch 05269: reducing learning rate of group 0 to 2.5000e-04.
Epoch 05269: reducing learning rate of group 1 to 2.5000e-04.
Epoch 05269: reducing learning rate of group 2 to 2.5000e-04.
Iteration 5800/50000, Fitting loss:  0.0002753 Grid loss:  0.0000145 
Iteration 5850/50000, Fitting loss:  0.0002540 Grid loss:  0.0000147 
Iteration 5900/50000, Fitting loss:  0.0002308 Grid loss:  0.0000148 
Iteration 5950/50000, Fitting loss:  0.0002230 Grid loss:  0.0000147 
Iteration 6000/50000, Fitting loss:  0.0002240 Grid loss:  0.0000142 
Iteration 6050/50000, Fitting loss:  0.0001982 Grid loss:  0.0000147 
Iteration 6100/50000, Fitting loss:  0.0001788 Grid loss:  0.0000144 
Iteration 6150/50000, Fitting loss:  0.0002041 Grid loss:  0.0000146 
Iteration 6200/50000, Fitting loss:  0.0002060 Grid loss:  0.0000145 
Iteration 6250/50000, Fitting loss:  0.0002357 Grid loss:  0.0000142 
Iteration 6300/50000, Fitting loss:  0.0002420 Grid loss:  0.0000144 
Iteration 6350/50000, Fitting loss:  0.0001921 Grid loss:  0.0000150 
Iteration 6400/50000, Fitting loss:  0.0002211 Grid loss:  0.0000146 
Iteration 6450/50000, Fitting loss:  0.0002110 Grid loss:  0.0000146 
Iteration 6500/50000, Fitting loss:  0.0001911 Grid loss:  0.0000147 
Epoch 06020: reducing learning rate of group 0 to 1.2500e-04.
Epoch 06020: reducing learning rate of group 1 to 1.2500e-04.
Epoch 06020: reducing learning rate of group 2 to 1.2500e-04.
Iteration 6550/50000, Fitting loss:  0.0001874 Grid loss:  0.0000147 
Iteration 6600/50000, Fitting loss:  0.0001658 Grid loss:  0.0000153 
Iteration 6650/50000, Fitting loss:  0.0001606 Grid loss:  0.0000142 
Iteration 6700/50000, Fitting loss:  0.0001698 Grid loss:  0.0000156 
Iteration 6750/50000, Fitting loss:  0.0001739 Grid loss:  0.0000151 
Iteration 6800/50000, Fitting loss:  0.0001716 Grid loss:  0.0000152 
Iteration 6850/50000, Fitting loss:  0.0001697 Grid loss:  0.0000153 
Iteration 6900/50000, Fitting loss:  0.0001534 Grid loss:  0.0000152 
Iteration 6950/50000, Fitting loss:  0.0001768 Grid loss:  0.0000158 
Iteration 7000/50000, Fitting loss:  0.0001869 Grid loss:  0.0000147 
Iteration 7050/50000, Fitting loss:  0.0001748 Grid loss:  0.0000155 
Iteration 7100/50000, Fitting loss:  0.0001466 Grid loss:  0.0000147 
Iteration 7150/50000, Fitting loss:  0.0001424 Grid loss:  0.0000153 
Iteration 7200/50000, Fitting loss:  0.0001511 Grid loss:  0.0000155 
Iteration 7250/50000, Fitting loss:  0.0001496 Grid loss:  0.0000155 
Epoch 06771: reducing learning rate of group 0 to 6.2500e-05.
Epoch 06771: reducing learning rate of group 1 to 6.2500e-05.
Epoch 06771: reducing learning rate of group 2 to 6.2500e-05.
Iteration 7300/50000, Fitting loss:  0.0001560 Grid loss:  0.0000155 
Iteration 7350/50000, Fitting loss:  0.0001390 Grid loss:  0.0000156 
Iteration 7400/50000, Fitting loss:  0.0001284 Grid loss:  0.0000161 
Iteration 7450/50000, Fitting loss:  0.0001368 Grid loss:  0.0000155 
Iteration 7500/50000, Fitting loss:  0.0001285 Grid loss:  0.0000157 
Iteration 7550/50000, Fitting loss:  0.0001276 Grid loss:  0.0000162 
Iteration 7600/50000, Fitting loss:  0.0001476 Grid loss:  0.0000154 
Iteration 7650/50000, Fitting loss:  0.0001391 Grid loss:  0.0000162 
Iteration 7700/50000, Fitting loss:  0.0001510 Grid loss:  0.0000154 
Iteration 7750/50000, Fitting loss:  0.0001423 Grid loss:  0.0000154 
Iteration 7800/50000, Fitting loss:  0.0001277 Grid loss:  0.0000152 
Iteration 7850/50000, Fitting loss:  0.0001172 Grid loss:  0.0000155 
Iteration 7900/50000, Fitting loss:  0.0001317 Grid loss:  0.0000155 
Iteration 7950/50000, Fitting loss:  0.0001221 Grid loss:  0.0000160 
Iteration 8000/50000, Fitting loss:  0.0001134 Grid loss:  0.0000153 
Epoch 07522: reducing learning rate of group 0 to 3.1250e-05.
Epoch 07522: reducing learning rate of group 1 to 3.1250e-05.
Epoch 07522: reducing learning rate of group 2 to 3.1250e-05.
Iteration 8050/50000, Fitting loss:  0.0001211 Grid loss:  0.0000156 
Iteration 8100/50000, Fitting loss:  0.0000995 Grid loss:  0.0000155 
Iteration 8150/50000, Fitting loss:  0.0001227 Grid loss:  0.0000158 
Iteration 8200/50000, Fitting loss:  0.0001076 Grid loss:  0.0000160 
Iteration 8250/50000, Fitting loss:  0.0001016 Grid loss:  0.0000154 
Iteration 8300/50000, Fitting loss:  0.0001155 Grid loss:  0.0000159 
Iteration 8350/50000, Fitting loss:  0.0001181 Grid loss:  0.0000149 
Iteration 8400/50000, Fitting loss:  0.0001044 Grid loss:  0.0000156 
Iteration 8450/50000, Fitting loss:  0.0001113 Grid loss:  0.0000161 
Iteration 8500/50000, Fitting loss:  0.0001095 Grid loss:  0.0000155 
Iteration 8550/50000, Fitting loss:  0.0001099 Grid loss:  0.0000160 
Iteration 8600/50000, Fitting loss:  0.0001068 Grid loss:  0.0000157 
Iteration 8650/50000, Fitting loss:  0.0001086 Grid loss:  0.0000158 
Iteration 8700/50000, Fitting loss:  0.0001027 Grid loss:  0.0000154 
Iteration 8750/50000, Fitting loss:  0.0001042 Grid loss:  0.0000159 
Epoch 08273: reducing learning rate of group 0 to 1.5625e-05.
Epoch 08273: reducing learning rate of group 1 to 1.5625e-05.
Epoch 08273: reducing learning rate of group 2 to 1.5625e-05.
Grid has converged. Setting early stopping flag.
Iteration 8800/50000, Fitting loss:  0.0000964 
Iteration 8850/50000, Fitting loss:  0.0001001 
Iteration 8900/50000, Fitting loss:  0.0001013 
Iteration 8950/50000, Fitting loss:  0.0000902 
Iteration 9000/50000, Fitting loss:  0.0000957 
Iteration 9050/50000, Fitting loss:  0.0000845 
Iteration 9100/50000, Fitting loss:  0.0000949 
Iteration 9150/50000, Fitting loss:  0.0000976 
Iteration 9200/50000, Fitting loss:  0.0000885 
Iteration 9250/50000, Fitting loss:  0.0000860 
Iteration 9300/50000, Fitting loss:  0.0000851 
Iteration 9350/50000, Fitting loss:  0.0000846 
Iteration 9400/50000, Fitting loss:  0.0000841 
Iteration 9450/50000, Fitting loss:  0.0000762 
Iteration 9500/50000, Fitting loss:  0.0000698 
Iteration 9550/50000, Fitting loss:  0.0000781 
Iteration 9600/50000, Fitting loss:  0.0000768 
Iteration 9650/50000, Fitting loss:  0.0000716 
Iteration 9700/50000, Fitting loss:  0.0000682 
Iteration 9750/50000, Fitting loss:  0.0000754 
Iteration 9800/50000, Fitting loss:  0.0000611 
Iteration 9850/50000, Fitting loss:  0.0000616 
Iteration 9900/50000, Fitting loss:  0.0000680 
Iteration 9950/50000, Fitting loss:  0.0000764 
Iteration 10000/50000, Fitting loss:  0.0000702 
Iteration 10050/50000, Fitting loss:  0.0000640 
Iteration 10100/50000, Fitting loss:  0.0000648 
Iteration 10150/50000, Fitting loss:  0.0000587 
Iteration 10200/50000, Fitting loss:  0.0000607 
Iteration 10250/50000, Fitting loss:  0.0000680 
Iteration 10300/50000, Fitting loss:  0.0000645 
Iteration 10350/50000, Fitting loss:  0.0000675 
Iteration 10400/50000, Fitting loss:  0.0000647 
Iteration 10450/50000, Fitting loss:  0.0000556 
Iteration 10500/50000, Fitting loss:  0.0000569 
Iteration 10550/50000, Fitting loss:  0.0000584 
Iteration 10600/50000, Fitting loss:  0.0000591 
Iteration 10650/50000, Fitting loss:  0.0000664 
Iteration 10700/50000, Fitting loss:  0.0000657 
Iteration 10750/50000, Fitting loss:  0.0000570 
Iteration 10800/50000, Fitting loss:  0.0000598 
Iteration 10850/50000, Fitting loss:  0.0000476 
Iteration 10900/50000, Fitting loss:  0.0000725 
Iteration 10950/50000, Fitting loss:  0.0000578 
Iteration 11000/50000, Fitting loss:  0.0000594 
Iteration 11050/50000, Fitting loss:  0.0000539 
Iteration 11100/50000, Fitting loss:  0.0000498 
Iteration 11150/50000, Fitting loss:  0.0000561 
Iteration 11200/50000, Fitting loss:  0.0000563 
Iteration 11250/50000, Fitting loss:  0.0000470 
Iteration 11300/50000, Fitting loss:  0.0000502 
Iteration 11350/50000, Fitting loss:  0.0000608 
Iteration 11400/50000, Fitting loss:  0.0000678 
Iteration 11450/50000, Fitting loss:  0.0000533 
Iteration 11500/50000, Fitting loss:  0.0000512 
Iteration 11550/50000, Fitting loss:  0.0000539 
Iteration 11600/50000, Fitting loss:  0.0000665 
Iteration 11650/50000, Fitting loss:  0.0000498 
Iteration 11700/50000, Fitting loss:  0.0000594 
Iteration 11750/50000, Fitting loss:  0.0000459 
Iteration 11800/50000, Fitting loss:  0.0000546 
Iteration 11850/50000, Fitting loss:  0.0000670 
Iteration 11900/50000, Fitting loss:  0.0000516 
Iteration 11950/50000, Fitting loss:  0.0000511 
Iteration 12000/50000, Fitting loss:  0.0000484 
Iteration 12050/50000, Fitting loss:  0.0000441 
Iteration 12100/50000, Fitting loss:  0.0000540 
Iteration 12150/50000, Fitting loss:  0.0000515 
Iteration 12200/50000, Fitting loss:  0.0000494 
Iteration 12250/50000, Fitting loss:  0.0000505 
Iteration 12300/50000, Fitting loss:  0.0000443 
Iteration 12350/50000, Fitting loss:  0.0000496 
Iteration 12400/50000, Fitting loss:  0.0000525 
Iteration 12450/50000, Fitting loss:  0.0000459 
Iteration 12500/50000, Fitting loss:  0.0000443 
Iteration 12550/50000, Fitting loss:  0.0000572 
Iteration 12600/50000, Fitting loss:  0.0000569 
Iteration 12650/50000, Fitting loss:  0.0000472 
Iteration 12700/50000, Fitting loss:  0.0000471 
Iteration 12750/50000, Fitting loss:  0.0000545 
Iteration 12800/50000, Fitting loss:  0.0000497 
Iteration 12850/50000, Fitting loss:  0.0000553 
Iteration 12900/50000, Fitting loss:  0.0000463 
Iteration 12950/50000, Fitting loss:  0.0000408 
Iteration 13000/50000, Fitting loss:  0.0000469 
Iteration 13050/50000, Fitting loss:  0.0000392 
Iteration 13100/50000, Fitting loss:  0.0000449 
Iteration 13150/50000, Fitting loss:  0.0000477 
Iteration 13200/50000, Fitting loss:  0.0000491 
Iteration 13250/50000, Fitting loss:  0.0000407 
Iteration 13300/50000, Fitting loss:  0.0000432 
Iteration 13350/50000, Fitting loss:  0.0000480 
Iteration 13400/50000, Fitting loss:  0.0000422 
Iteration 13450/50000, Fitting loss:  0.0000485 
Iteration 13500/50000, Fitting loss:  0.0000451 
Iteration 13550/50000, Fitting loss:  0.0000403 
Iteration 13600/50000, Fitting loss:  0.0000455 
Iteration 13650/50000, Fitting loss:  0.0000469 
Iteration 13700/50000, Fitting loss:  0.0000454 
Iteration 13750/50000, Fitting loss:  0.0000404 
Iteration 13800/50000, Fitting loss:  0.0000406 
Iteration 13850/50000, Fitting loss:  0.0000456 
Iteration 13900/50000, Fitting loss:  0.0000461 
Iteration 13950/50000, Fitting loss:  0.0000449 
Iteration 14000/50000, Fitting loss:  0.0000356 
Iteration 14050/50000, Fitting loss:  0.0000499 
Iteration 14100/50000, Fitting loss:  0.0000391 
Iteration 14150/50000, Fitting loss:  0.0000443 
Iteration 14200/50000, Fitting loss:  0.0000414 
Iteration 14250/50000, Fitting loss:  0.0000463 
Iteration 14300/50000, Fitting loss:  0.0000410 
Iteration 14350/50000, Fitting loss:  0.0000487 
Iteration 14400/50000, Fitting loss:  0.0000455 
Iteration 14450/50000, Fitting loss:  0.0000402 
Iteration 14500/50000, Fitting loss:  0.0000570 
Iteration 14550/50000, Fitting loss:  0.0000361 
Iteration 14600/50000, Fitting loss:  0.0000414 
Iteration 14650/50000, Fitting loss:  0.0000442 
Iteration 14700/50000, Fitting loss:  0.0000433 
Iteration 14750/50000, Fitting loss:  0.0000438 
Iteration 14800/50000, Fitting loss:  0.0000401 
Iteration 14850/50000, Fitting loss:  0.0000419 
Iteration 14900/50000, Fitting loss:  0.0000444 
Iteration 14950/50000, Fitting loss:  0.0000413 
Iteration 15000/50000, Fitting loss:  0.0000450 
Iteration 15050/50000, Fitting loss:  0.0000355 
Iteration 15100/50000, Fitting loss:  0.0000381 
Iteration 15150/50000, Fitting loss:  0.0000305 
Iteration 15200/50000, Fitting loss:  0.0000407 
Iteration 15250/50000, Fitting loss:  0.0000390 
Iteration 15300/50000, Fitting loss:  0.0000361 
Iteration 15350/50000, Fitting loss:  0.0000360 
Iteration 15400/50000, Fitting loss:  0.0000403 
Iteration 15450/50000, Fitting loss:  0.0000419 
Iteration 15500/50000, Fitting loss:  0.0000394 
Iteration 15550/50000, Fitting loss:  0.0000380 
Iteration 15600/50000, Fitting loss:  0.0000497 
Iteration 15650/50000, Fitting loss:  0.0000369 
Iteration 15700/50000, Fitting loss:  0.0000411 
Iteration 15750/50000, Fitting loss:  0.0000446 
Iteration 15800/50000, Fitting loss:  0.0000342 
Iteration 15850/50000, Fitting loss:  0.0000326 
Iteration 15900/50000, Fitting loss:  0.0000401 
Iteration 15950/50000, Fitting loss:  0.0000364 
Iteration 16000/50000, Fitting loss:  0.0000359 
Iteration 16050/50000, Fitting loss:  0.0000442 
Iteration 16100/50000, Fitting loss:  0.0000352 
Iteration 16150/50000, Fitting loss:  0.0000428 
Iteration 16200/50000, Fitting loss:  0.0000411 
Iteration 16250/50000, Fitting loss:  0.0000431 
Iteration 16300/50000, Fitting loss:  0.0000359 
Iteration 16350/50000, Fitting loss:  0.0000355 
Iteration 16400/50000, Fitting loss:  0.0000444 
Iteration 16450/50000, Fitting loss:  0.0000446 
Iteration 16500/50000, Fitting loss:  0.0000440 
Iteration 16550/50000, Fitting loss:  0.0000300 
Iteration 16600/50000, Fitting loss:  0.0000484 
Iteration 16650/50000, Fitting loss:  0.0000387 
Iteration 16700/50000, Fitting loss:  0.0000369 
Iteration 16750/50000, Fitting loss:  0.0000310 
Iteration 16800/50000, Fitting loss:  0.0000384 
Iteration 16850/50000, Fitting loss:  0.0000317 
Iteration 16900/50000, Fitting loss:  0.0000375 
Iteration 16950/50000, Fitting loss:  0.0000339 
Iteration 17000/50000, Fitting loss:  0.0000326 
Iteration 17050/50000, Fitting loss:  0.0000327 
Iteration 17100/50000, Fitting loss:  0.0000379 
Iteration 17150/50000, Fitting loss:  0.0000373 
Iteration 17200/50000, Fitting loss:  0.0000338 
Iteration 17250/50000, Fitting loss:  0.0000377 
Iteration 17300/50000, Fitting loss:  0.0000468 
Iteration 17350/50000, Fitting loss:  0.0000315 
Iteration 17400/50000, Fitting loss:  0.0000373 
Iteration 17450/50000, Fitting loss:  0.0000312 
Iteration 17500/50000, Fitting loss:  0.0000414 
Iteration 17550/50000, Fitting loss:  0.0000346 
Iteration 17600/50000, Fitting loss:  0.0000344 
Iteration 17650/50000, Fitting loss:  0.0000442 
Iteration 17700/50000, Fitting loss:  0.0000374 
Iteration 17750/50000, Fitting loss:  0.0000302 
Iteration 17800/50000, Fitting loss:  0.0000287 
Iteration 17850/50000, Fitting loss:  0.0000342 
Iteration 17900/50000, Fitting loss:  0.0000356 
Iteration 17950/50000, Fitting loss:  0.0000372 
Iteration 18000/50000, Fitting loss:  0.0000366 
Iteration 18050/50000, Fitting loss:  0.0000337 
Iteration 18100/50000, Fitting loss:  0.0000323 
Iteration 18150/50000, Fitting loss:  0.0000323 
Iteration 18200/50000, Fitting loss:  0.0000330 
Iteration 18250/50000, Fitting loss:  0.0000304 
Iteration 18300/50000, Fitting loss:  0.0000316 
Iteration 18350/50000, Fitting loss:  0.0000348 
Iteration 18400/50000, Fitting loss:  0.0000291 
Iteration 18450/50000, Fitting loss:  0.0000379 
Iteration 18500/50000, Fitting loss:  0.0000347 
Iteration 18550/50000, Fitting loss:  0.0000350 
Iteration 18600/50000, Fitting loss:  0.0000330 
Iteration 18650/50000, Fitting loss:  0.0000321 
Iteration 18700/50000, Fitting loss:  0.0000334 
Iteration 18750/50000, Fitting loss:  0.0000331 
Iteration 18800/50000, Fitting loss:  0.0000301 
Iteration 18850/50000, Fitting loss:  0.0000317 
Iteration 18900/50000, Fitting loss:  0.0000282 
Iteration 18950/50000, Fitting loss:  0.0000292 
Iteration 19000/50000, Fitting loss:  0.0000320 
Iteration 19050/50000, Fitting loss:  0.0000371 
Iteration 19100/50000, Fitting loss:  0.0000309 
Iteration 19150/50000, Fitting loss:  0.0000309 
Iteration 19200/50000, Fitting loss:  0.0000339 
Iteration 19250/50000, Fitting loss:  0.0000274 
Iteration 19300/50000, Fitting loss:  0.0000336 
Iteration 19350/50000, Fitting loss:  0.0000288 
Iteration 19400/50000, Fitting loss:  0.0000277 
Iteration 19450/50000, Fitting loss:  0.0000288 
Iteration 19500/50000, Fitting loss:  0.0000293 
Iteration 19550/50000, Fitting loss:  0.0000360 
Iteration 19600/50000, Fitting loss:  0.0000278 
Iteration 19650/50000, Fitting loss:  0.0000349 
Iteration 19700/50000, Fitting loss:  0.0000319 
Iteration 19750/50000, Fitting loss:  0.0000323 
Iteration 19800/50000, Fitting loss:  0.0000311 
Iteration 19850/50000, Fitting loss:  0.0000323 
Iteration 19900/50000, Fitting loss:  0.0000367 
Iteration 19950/50000, Fitting loss:  0.0000299 
Iteration 20000/50000, Fitting loss:  0.0000321 
Iteration 20050/50000, Fitting loss:  0.0000325 
Iteration 20100/50000, Fitting loss:  0.0000299 
Iteration 20150/50000, Fitting loss:  0.0000306 
Iteration 20200/50000, Fitting loss:  0.0000273 
Iteration 20250/50000, Fitting loss:  0.0000314 
Iteration 20300/50000, Fitting loss:  0.0000277 
Iteration 20350/50000, Fitting loss:  0.0000375 
Iteration 20400/50000, Fitting loss:  0.0000330 
